n_steps,time,mean_reward,mean_length
500,0h0min12s,0.0,500.0
1000,0h0min25s,0.0,500.0
1500,0h0min47s,0.0,500.0
2000,0h1min11s,0.0,500.0
2500,0h1min36s,0.0,500.0
3000,0h2min1s,0.0,500.0
3500,0h2min27s,0.0,500.0
4000,0h2min52s,0.0,500.0
4500,0h3min17s,0.0,500.0
5000,0h3min42s,0.0,500.0
5500,0h4min8s,0.0,500.0
6000,0h4min33s,0.0,500.0
6500,0h4min58s,0.0,500.0
7000,0h5min23s,0.0,500.0
7500,0h5min48s,0.0,500.0
8000,0h6min13s,0.0,500.0
8500,0h6min38s,0.0,500.0
9000,0h7min3s,0.0,500.0
9500,0h7min28s,0.0,500.0
10000,0h7min52s,0.0,500.0
10500,0h8min18s,0.0,500.0
11000,0h8min42s,0.0,500.0
11500,0h9min8s,0.0,500.0
12000,0h9min33s,0.0,500.0
12500,0h9min58s,0.0,500.0
13000,0h10min23s,0.0,500.0
13500,0h10min49s,0.0,500.0
14000,0h11min15s,0.0,500.0
14500,0h11min40s,0.0,500.0
15000,0h12min6s,0.0,500.0
15500,0h12min31s,0.0,500.0
16000,0h12min57s,0.0,500.0
16500,0h13min22s,0.0,500.0
17000,0h13min48s,0.0,500.0
17500,0h14min14s,0.0,500.0
18000,0h14min39s,0.0,500.0
18500,0h15min4s,0.0,500.0
19000,0h15min30s,0.0,500.0
19500,0h15min56s,0.0,500.0
20000,0h16min21s,0.0,500.0
20500,0h16min46s,0.0,500.0
21000,0h17min12s,0.0,500.0
21500,0h17min38s,0.0,500.0
22000,0h18min4s,0.0,500.0
22500,0h18min30s,0.0,500.0
23000,0h18min56s,0.0,500.0
23500,0h19min22s,0.0,500.0
24000,0h19min48s,0.0,500.0
24500,0h20min14s,0.0,500.0
25000,0h20min40s,0.0,500.0
25500,0h21min6s,0.0,500.0
26000,0h21min33s,0.0,500.0
26500,0h21min58s,0.0,500.0
27000,0h22min24s,0.0,500.0
27500,0h22min50s,0.0,500.0
28000,0h23min17s,0.0,500.0
28500,0h23min42s,0.0,500.0
29000,0h24min8s,0.0,500.0
29500,0h24min34s,0.0,500.0
30000,0h25min0s,0.0,500.0
30500,0h25min26s,0.0,500.0
31000,0h25min52s,0.0,500.0
31500,0h26min18s,0.0,500.0
32000,0h26min44s,0.0,500.0
32500,0h27min9s,0.0,500.0
33000,0h27min35s,0.0,500.0
33500,0h28min2s,0.0,500.0
34000,0h28min29s,0.0,500.0
34500,0h28min54s,0.0,500.0
35000,0h29min20s,0.0,500.0
35500,0h29min46s,0.0,500.0
36000,0h30min11s,0.0,500.0
36500,0h30min37s,0.0,500.0
37000,0h31min3s,0.0,500.0
37500,0h31min29s,0.0,500.0
38000,0h31min54s,0.0,500.0
38500,0h32min19s,0.0,500.0
39000,0h32min45s,0.0,500.0
39500,0h33min12s,0.0,500.0
40000,0h33min38s,0.0,500.0
40500,0h34min4s,0.0,500.0
41000,0h34min31s,0.0,500.0
41500,0h34min57s,0.0,500.0
42000,0h35min23s,0.0,500.0
42500,0h35min49s,0.0,500.0
43000,0h36min15s,0.0,500.0
43500,0h36min41s,0.0,500.0
44000,0h37min7s,0.0,500.0
44500,0h37min34s,0.0,500.0
45000,0h38min0s,0.0,500.0
45500,0h38min25s,0.0,500.0
46000,0h38min52s,0.0,500.0
46500,0h39min18s,0.0,500.0
