n_steps,time,mean_reward,mean_length
475,0h0min3s,0.24,47.5
1248,0h0min11s,0.3,62.4
2235,0h0min32s,0.32,74.5
3087,0h0min52s,0.33,77.17
4228,0h1min17s,0.34,84.56
4849,0h1min32s,0.34,86.45
5622,0h1min50s,0.34,86.69
6454,0h2min10s,0.33,85.67
7272,0h2min29s,0.3,82.49
8348,0h2min52s,0.27,82.75
9516,0h3min19s,0.27,92.63
10464,0h3min40s,0.26,96.9
11322,0h3min58s,0.25,97.41
12161,0h4min16s,0.24,97.82
13081,0h4min37s,0.25,94.76
13984,0h4min57s,0.22,90.45
14832,0h5min12s,0.21,85.94
15735,0h5min31s,0.19,88.49
16600,0h5min51s,0.16,87.73
17385,0h6min9s,0.14,86.35
18387,0h6min30s,0.18,88.29
19044,0h6min45s,0.19,84.24
19901,0h7min4s,0.21,84.67
20856,0h7min26s,0.22,84.1
21596,0h7min42s,0.23,82.9
22497,0h8min0s,0.22,83.0
23369,0h8min19s,0.22,85.24
24035,0h8min33s,0.23,83.02
24909,0h8min52s,0.2,81.43
25845,0h9min11s,0.23,85.78
26701,0h9min30s,0.24,84.39
27393,0h9min45s,0.22,80.86
28234,0h10min3s,0.2,83.9
28992,0h10min21s,0.22,83.18
29823,0h10min37s,0.19,79.96
30780,0h10min57s,0.17,80.76
31618,0h11min16s,0.16,84.8
32427,0h11min33s,0.16,83.41
33203,0h11min50s,0.15,84.53
33791,0h12min3s,0.15,78.43
34842,0h12min26s,0.18,81.61
35640,0h12min45s,0.18,80.82
36561,0h13min5s,0.19,83.02
37678,0h13min27s,0.21,88.1
38555,0h13min46s,0.22,93.92
39334,0h14min4s,0.22,89.18
40192,0h14min22s,0.24,91.22
41002,0h14min39s,0.24,89.04
41623,0h14min53s,0.23,79.25
42341,0h15min10s,0.23,76.2
43416,0h15min33s,0.22,82.0
44422,0h15min55s,0.24,84.9
45215,0h16min13s,0.25,84.57
45991,0h16min28s,0.26,86.53
46979,0h16min51s,0.25,91.75
47790,0h17min8s,0.22,88.63
48641,0h17min28s,0.2,85.82
49504,0h17min46s,0.19,85.24
50215,0h18min3s,0.2,83.75
51029,0h18min21s,0.2,81.37
51850,0h18min39s,0.24,80.61
52922,0h19min2s,0.25,84.53
53807,0h19min24s,0.26,85.1
54723,0h19min44s,0.25,90.1
55439,0h20min1s,0.24,89.39
56107,0h20min18s,0.22,83.67
57080,0h20min39s,0.22,84.08
57901,0h20min58s,0.21,80.45
58667,0h21min17s,0.19,77.61
59466,0h21min37s,0.24,80.92
60317,0h21min58s,0.24,83.41
61056,0h22min17s,0.24,79.92
61840,0h22min36s,0.27,77.53
62570,0h22min51s,0.27,78.49
63371,0h23min10s,0.23,77.33
64051,0h23min26s,0.22,75.18
65218,0h23min52s,0.22,81.76
66099,0h24min12s,0.2,85.47
66976,0h24min32s,0.19,88.35
67851,0h24min53s,0.21,89.94
68891,0h25min19s,0.22,96.86
69830,0h25min42s,0.18,91.31
70646,0h26min1s,0.17,91.12
71564,0h26min25s,0.17,91.92
72417,0h26min45s,0.15,91.73
73418,0h27min8s,0.14,90.73
74418,0h27min34s,0.14,91.92
75506,0h28min0s,0.17,97.25
76597,0h28min28s,0.17,100.65
77300,0h28min43s,0.16,97.71
78122,0h29min3s,0.13,94.2
79170,0h29min28s,0.14,95.14
79993,0h29min47s,0.11,89.94
80954,0h30min10s,0.08,87.39
82012,0h30min35s,0.08,92.82
83012,0h30min57s,0.06,97.84
83963,0h31min17s,0.05,95.94
84893,0h31min39s,0.04,96.35
85732,0h31min58s,0.05,95.65
86675,0h32min19s,0.05,93.39

