n_steps,time,mean_reward,mean_length
804,0h0min4s,0.35,80.4
1443,0h0min13s,0.31,72.15
2121,0h0min27s,0.32,70.7
2616,0h0min38s,0.3,65.4
3343,0h0min54s,0.31,66.86
4365,0h1min17s,0.31,71.78
5192,0h1min36s,0.33,73.78
6139,0h1min58s,0.31,79.67
6895,0h2min15s,0.3,84.63
7793,0h2min36s,0.3,89.22
8503,0h2min53s,0.26,82.1
9199,0h3min8s,0.24,79.02
10262,0h3min30s,0.25,83.24
10940,0h3min46s,0.26,81.27
11755,0h4min5s,0.25,80.41
12753,0h4min29s,0.25,84.0
13390,0h4min43s,0.26,84.14
14156,0h5min1s,0.23,79.0
14868,0h5min19s,0.25,80.06
15764,0h5min40s,0.26,80.35
16615,0h6min0s,0.23,77.69
17433,0h6min21s,0.22,80.18
18257,0h6min39s,0.25,82.37
19104,0h6min58s,0.24,85.02
19788,0h7min13s,0.24,80.86
20662,0h7min35s,0.25,81.31
21447,0h7min52s,0.26,79.22
22056,0h8min7s,0.25,76.04
22906,0h8min25s,0.26,75.76
23713,0h8min44s,0.25,77.59
24608,0h9min5s,0.25,79.33
25535,0h9min26s,0.27,82.25
26475,0h9min47s,0.27,87.29
27530,0h10min10s,0.26,91.51
28411,0h10min31s,0.26,92.94
29474,0h10min56s,0.28,97.37
30259,0h11min13s,0.27,94.41
31019,0h11min32s,0.25,91.96
31775,0h11min49s,0.24,85.9
32275,0h12min2s,0.25,78.82
33192,0h12min24s,0.26,74.86
34016,0h12min42s,0.24,74.12
34930,0h13min1s,0.25,77.75
35908,0h13min23s,0.25,83.37
36901,0h13min47s,0.25,91.25
37640,0h14min5s,0.22,89.18
38375,0h14min22s,0.22,87.43
38780,0h14min33s,0.2,76.14
39479,0h14min49s,0.24,73.69
40366,0h15min11s,0.23,68.51
41217,0h15min31s,0.24,72.1
41825,0h15min46s,0.27,68.53
42752,0h16min8s,0.29,78.37
43475,0h16min26s,0.27,78.75
44010,0h16min39s,0.26,73.41
44726,0h16min57s,0.27,71.25
45433,0h17min16s,0.26,72.71
46061,0h17min30s,0.25,67.63
46786,0h17min47s,0.23,65.47
47638,0h18min7s,0.25,72.24
48253,0h18min24s,0.23,71.12
48901,0h18min39s,0.22,68.51
49347,0h18min50s,0.21,64.67
49908,0h19min5s,0.21,61.47
50678,0h19min24s,0.22,60.29
51693,0h19min47s,0.24,69.41
52394,0h20min5s,0.25,70.45
52982,0h20min22s,0.26,72.73
53658,0h20min39s,0.26,75.49
54533,0h21min0s,0.25,76.18
55396,0h21min22s,0.26,73.86
56142,0h21min40s,0.26,75.45
56676,0h21min55s,0.24,73.25
57427,0h22min17s,0.27,76.57
58258,0h22min43s,0.27,73.47
58878,0h22min59s,0.27,70.24
59554,0h23min16s,0.27,67.94
60431,0h23min38s,0.29,73.9
60958,0h23min52s,0.27,70.45
61565,0h24min7s,0.27,65.63
62176,0h24min22s,0.26,66.63
62819,0h24min39s,0.25,65.98
63676,0h24min59s,0.26,65.59
64326,0h25min14s,0.26,66.9
65196,0h25min34s,0.24,73.16
66091,0h25min54s,0.23,77.25
66949,0h26min17s,0.23,81.9
67653,0h26min35s,0.23,79.94
68140,0h26min49s,0.23,76.75
68778,0h27min6s,0.24,72.2
69422,0h27min22s,0.24,67.27
70104,0h27min40s,0.24,63.82
70830,0h27min59s,0.24,64.84
71671,0h28min23s,0.26,69.67
72316,0h28min42s,0.26,70.35
73214,0h29min6s,0.27,74.94
74052,0h29min27s,0.29,79.37
74855,0h29min46s,0.29,79.65
75537,0h30min4s,0.29,77.76
76333,0h30min26s,0.29,80.73
77026,0h30min45s,0.27,76.71
78039,0h31min11s,0.28,79.25
78834,0h31min33s,0.25,79.98
79496,0h31min51s,0.25,79.59
80281,0h32min11s,0.24,79.37
