n_steps,time,mean_reward
432,0h1min0s,0.49
899,0h2min0s,0.69
1391,0h3min1s,0.82
2068,0h4min1s,0.87
3024,0h5min2s,0.89
4208,0h6min2s,0.95
5578,0h7min2s,0.97
6777,0h8min2s,0.98
8513,0h9min3s,0.99
11052,0h10min4s,1.0
17831,0h11min4s,0.99
39211,0h12min4s,1.0
80720,0h13min4s,1.0
132614,0h14min4s,1.0
