n_steps,time,mean_reward,mean_length
500,0h0min12s,0.0,500.0
1000,0h0min24s,0.0,500.0
1500,0h0min46s,0.0,500.0
2000,0h1min10s,0.0,500.0
2500,0h1min35s,0.0,500.0
3000,0h1min59s,0.0,500.0
3500,0h2min23s,0.0,500.0
4000,0h2min47s,0.0,500.0
4500,0h3min12s,0.0,500.0
5000,0h3min36s,0.0,500.0
5500,0h4min1s,0.0,500.0
6000,0h4min24s,0.0,500.0
6500,0h4min49s,0.0,500.0
7000,0h5min13s,0.0,500.0
7500,0h5min38s,0.0,500.0
8000,0h6min2s,0.0,500.0
8500,0h6min28s,0.0,500.0
9000,0h6min52s,0.0,500.0
9500,0h7min17s,0.0,500.0
10000,0h7min42s,0.0,500.0
10500,0h8min6s,0.0,500.0
11000,0h8min30s,0.0,500.0
11500,0h8min55s,0.0,500.0
12000,0h9min19s,0.0,500.0
12500,0h9min43s,0.0,500.0
13000,0h10min8s,0.0,500.0
13500,0h10min32s,0.0,500.0
14000,0h10min57s,0.0,500.0
14500,0h11min21s,0.0,500.0
15000,0h11min46s,0.0,500.0
15500,0h12min12s,0.0,500.0
16000,0h12min36s,0.0,500.0
16500,0h13min2s,0.0,500.0
17000,0h13min27s,0.0,500.0
17500,0h13min53s,0.0,500.0
18000,0h14min18s,0.0,500.0
18500,0h14min42s,0.0,500.0
19000,0h15min8s,0.0,500.0
19500,0h15min32s,0.0,500.0
20000,0h15min58s,0.0,500.0
20500,0h16min23s,0.0,500.0
21000,0h16min48s,0.0,500.0
21500,0h17min13s,0.0,500.0
22000,0h17min38s,0.0,500.0
22500,0h18min3s,0.0,500.0
23000,0h18min29s,0.0,500.0
23500,0h18min55s,0.0,500.0
24000,0h19min19s,0.0,500.0
24500,0h19min45s,0.0,500.0
25000,0h20min10s,0.0,500.0
25500,0h20min35s,0.0,500.0
26000,0h21min0s,0.0,500.0
26500,0h21min25s,0.0,500.0
27000,0h21min50s,0.0,500.0
27500,0h22min17s,0.0,500.0
28000,0h22min42s,0.0,500.0
28040,0h22min44s,0.0,490.98
28540,0h23min11s,0.0,490.98
29040,0h23min36s,0.0,490.98
29540,0h24min1s,0.0,490.98
30040,0h24min26s,0.0,490.98
30540,0h24min52s,0.0,490.98
31040,0h25min17s,0.0,490.98
31540,0h25min43s,0.0,490.98
32040,0h26min8s,0.0,490.98
32540,0h26min33s,0.0,490.98
33040,0h27min0s,0.0,490.98
33540,0h27min25s,0.0,490.98
34040,0h27min52s,0.0,490.98
34540,0h28min17s,0.0,490.98
