n_steps,time,mean_reward
65,0h1min59s,0.36
122,0h4min39s,0.36
209,0h6min29s,0.39
212,0h8min0s,0.4
251,0h9min19s,0.4
357,0h11min39s,0.43
663,0h12min40s,0.47
