Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.04,0h0min0s,-919.9266357421876
405.8336553573608,1000,0.16,0h6min45s,-679.7495727539062
535.2515318393707,1500,0.36,0h8min55s,-279.450927734375
646.7792520523071,2000,0.5,0h10min46s,0.6339658498764038
759.4055292606354,2500,0.72,0h12min39s,440.96038818359375
846.823753118515,3000,0.67,0h14min6s,340.9408264160156
928.5453174114228,3500,0.8,0h15min28s,601.0418090820312
1011.0809252262115,4000,0.83,0h16min51s,661.0407104492188
1088.3960649967194,4500,0.97,0h18min8s,941.2109985351562
1167.0181159973145,5000,0.9,0h19min27s,801.2333984375
1245.8397679328918,5500,0.9,0h20min45s,801.2623291015625
1326.2033429145813,6000,0.85,0h22min6s,701.1927490234375
1411.3910326957705,6500,0.73,0h23min31s,460.9029235839844
1492.0292580127716,7000,0.86,0h24min52s,721.0687255859375
1575.4632289409635,7500,0.81,0h26min15s,620.9776000976562
1656.051319360733,8000,0.86,0h27min36s,720.9759521484375
1734.5194246768951,8500,0.92,0h28min54s,841.0061645507812
1811.8127784729004,9000,0.92,0h30min11s,841.0091552734375
1888.6990303993225,9500,0.95,0h31min28s,901.0276489257812
1965.5631108284,10000,0.94,0h32min45s,881.0392456054688
