Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.15,0h0min0s,-699.8698120117188
116.72731804847716,1000,0.49,0h1min56s,-19.69158935546875
208.58367800712583,1500,0.7,0h3min28s,400.4197387695313
295.9223449230194,2000,0.85,0h4min55s,700.4991455078125
383.4673264026642,2500,0.91,0h6min23s,820.5308837890625
469.5323004722595,3000,0.87,0h7min49s,740.5062255859375
555.6772310733795,3500,0.91,0h9min15s,820.5303344726562
642.9932310581207,4000,0.93,0h10min42s,860.537841796875
771.090265750885,4500,0.94,0h12min51s,880.5460205078125
882.7328350543976,5000,0.96,0h14min42s,920.5631713867188
968.9990518093108,5500,0.96,0h16min8s,920.5552368164062
1055.8080496788025,6000,0.96,0h17min35s,920.5592651367188
1145.1164546012878,6500,0.94,0h19min5s,880.5531005859375
1231.564394235611,7000,0.98,0h20min31s,960.5673828125
1316.5854909420011,7500,0.98,0h21min56s,960.5654907226562
1403.3872768878937,8000,0.96,0h23min23s,920.5592041015624
1488.0871357917786,8500,0.98,0h24min48s,960.568603515625
1572.684015750885,9000,0.98,0h26min12s,960.5689086914062
1657.9937784671783,9500,0.98,0h27min37s,960.56689453125
1741.677571296692,10000,0.99,0h29min1s,980.5680541992188
