n_steps,time,mean_reward
22,0h1min6s,0.46
24,0h2min30s,0.38
47,0h3min40s,0.39
54,0h6min24s,0.35
86,0h9min18s,0.33
97,0h10min23s,0.34
140,0h11min26s,0.37
153,0h12min56s,0.33
164,0h15min33s,0.32
286,0h16min39s,0.3
364,0h18min0s,0.28
454,0h19min10s,0.31
530,0h20min21s,0.31
554,0h23min7s,0.3
619,0h24min29s,0.3
642,0h25min33s,0.31
705,0h26min54s,0.33
