Wall time,Step,mean_reward,time
0.0,500,0.272030621767044,0h0min0s
114.02093005180359,1000,0.3716666400432586,0h1min54s
159.3204984664917,1500,0.4166666567325592,0h2min39s
366.40802359580994,2000,0.4724999964237213,0h6min6s
454.3045415878296,2500,0.5308333039283752,0h7min34s
529.867568731308,3000,0.5733333230018616,0h8min49s
567.346019744873,3500,0.6025000214576721,0h9min27s
599.4653306007385,4000,0.6391666531562805,0h9min59s
623.5408191680908,4500,0.6474999785423279,0h10min23s
654.7042241096497,5000,0.6466666460037231,0h10min54s
680.6533808708191,5500,0.6599999666213989,0h11min20s
707.3830201625824,6000,0.6833333373069763,0h11min47s
734.3044469356537,6500,0.6875,0h12min14s
