n_steps,time,mean_reward
9,0h1min19s,0.35
17,0h2min20s,0.36
23,0h4min6s,0.3
37,0h5min15s,0.31
54,0h9min18s,0.26
90,0h10min52s,0.21
110,0h11min54s,0.2
134,0h13min0s,0.19
147,0h14min5s,0.21
179,0h15min6s,0.22
232,0h16min20s,0.22
305,0h17min34s,0.21
353,0h18min34s,0.22
417,0h19min47s,0.21
498,0h20min47s,0.19
591,0h24min3s,0.18
1210,0h25min3s,0.21
1866,0h26min6s,0.23
3115,0h27min42s,0.22
3950,0h28min48s,0.24
6459,0h32min8s,0.23
