n_steps,time,mean_reward
8,0h1min26s,0.15
15,0h2min37s,0.2
24,0h4min5s,0.2
54,0h5min15s,0.17
76,0h6min16s,0.18
111,0h7min35s,0.2
143,0h8min52s,0.17
172,0h10min7s,0.16
194,0h11min11s,0.15
219,0h12min32s,0.16
242,0h13min32s,0.16
313,0h14min43s,0.16
358,0h16min30s,0.15
461,0h17min57s,0.15
685,0h19min6s,0.16
1007,0h20min21s,0.17
1397,0h21min27s,0.17
1949,0h23min25s,0.18
4489,0h29min53s,0.18
