n_steps,time,mean_reward
11921392,5h28min29s,1.0
11954107,5h29min29s,1.0
11984872,5h30min29s,1.0
12016162,5h31min29s,1.0
12049372,5h32min29s,1.0
12081712,5h33min29s,1.0
12119392,5h34min29s,1.0
12160687,5h35min29s,1.0
12191587,5h36min29s,1.0
12217822,5h37min29s,1.0
12254587,5h38min29s,1.0
12284737,5h39min29s,1.0
12323392,5h40min29s,1.0
12363262,5h41min29s,1.0
12401422,5h42min29s,1.0
12439402,5h43min29s,1.0
12478717,5h44min29s,1.0
12516802,5h45min29s,1.0
12553447,5h46min29s,1.0
12592822,5h47min29s,1.0
12625912,5h48min30s,1.0
12658102,5h49min30s,1.0
12692317,5h50min30s,1.0
12724642,5h51min30s,1.0
12761122,5h52min30s,1.0
12800572,5h53min30s,1.0
12838222,5h54min30s,1.0
12876352,5h55min30s,1.0
12913552,5h56min30s,1.0
12951442,5h57min30s,1.0
12989497,5h58min30s,1.0
13026892,5h59min30s,1.0
13066927,6h0min30s,1.0
13100947,6h1min30s,1.0
13134667,6h2min30s,1.0
13171912,6h3min30s,1.0
13210147,6h4min30s,1.0
13241797,6h5min30s,1.0
13272457,6h6min30s,1.0
13299922,6h7min30s,1.0
13326127,6h8min30s,1.0
13355857,6h9min30s,1.0
13393132,6h10min30s,1.0
13432657,6h11min30s,1.0
13473487,6h12min30s,1.0
13511977,6h13min30s,1.0
13547932,6h14min30s,1.0
13584862,6h15min30s,1.0
13628092,6h16min30s,1.0
13666252,6h17min30s,1.0
13702162,6h18min30s,1.0
13738777,6h19min30s,1.0
13775602,6h20min30s,1.0
13815727,6h21min30s,1.0
13853677,6h22min30s,1.0
13888507,6h23min30s,1.0
13922302,6h24min30s,1.0
13954897,6h25min30s,1.0
13991422,6h26min30s,1.0
14028727,6h27min31s,1.0
14065192,6h28min31s,1.0
14104042,6h29min31s,1.0
14143072,6h30min31s,1.0
14176177,6h31min31s,1.0
14216407,6h32min31s,1.0
14254222,6h33min31s,1.0
14288467,6h34min31s,1.0
14314747,6h35min31s,1.0
14350777,6h36min31s,1.0
14385967,6h37min31s,1.0
14423047,6h38min31s,1.0
14462707,6h39min31s,1.0
14500717,6h40min31s,1.0
14537482,6h41min31s,1.0
14574592,6h42min31s,1.0
14614057,6h43min31s,1.0
14655322,6h44min31s,1.0
14693092,6h45min31s,1.0
14732077,6h46min31s,1.0
14770192,6h47min31s,1.0
14810767,6h48min31s,1.0
14848837,6h49min31s,1.0
14886472,6h50min31s,1.0
14925277,6h51min31s,1.0
14959222,6h52min31s,1.0
14996797,6h53min31s,1.0
15035152,6h54min31s,1.0
15072757,6h55min31s,1.0
15109507,6h56min31s,1.0
15151972,6h57min31s,1.0
15188902,6h58min31s,1.0
15226432,6h59min31s,1.0
15266452,7h0min31s,1.0
15304327,7h1min31s,1.0
15341467,7h2min31s,1.0
15379867,7h3min31s,1.0
15417112,7h4min31s,1.0
15455947,7h5min31s,1.0
15495352,7h6min31s,1.0
15534817,7h7min31s,1.0
15572032,7h8min31s,1.0
15610192,7h9min31s,1.0
15648637,7h10min32s,1.0
15687097,7h11min32s,1.0
15724192,7h12min32s,1.0
15762712,7h13min32s,1.0
15798712,7h14min32s,1.0
15836947,7h15min32s,1.0
15874357,7h16min32s,1.0
15913462,7h17min32s,1.0
15952012,7h18min32s,1.0
15991732,7h19min32s,1.0
16025257,7h20min32s,1.0
16065892,7h21min32s,1.0
16105762,7h22min32s,1.0
16142872,7h23min32s,1.0
16180852,7h24min32s,1.0
16216777,7h25min32s,1.0
16254202,7h26min32s,1.0
16290307,7h27min32s,1.0
16323412,7h28min32s,1.0
16361287,7h29min32s,1.0
16399147,7h30min32s,1.0
16435687,7h31min32s,1.0
16468687,7h32min32s,1.0
16499992,7h33min32s,1.0
16534822,7h34min32s,1.0
16567942,7h35min32s,1.0
16605367,7h36min32s,1.0
16638817,7h37min32s,1.0
16672282,7h38min32s,1.0
16707247,7h39min32s,1.0
16743112,7h40min32s,1.0
16780942,7h41min32s,1.0
16817017,7h42min32s,1.0
16855237,7h43min32s,1.0
16893562,7h44min32s,1.0
16925617,7h45min32s,1.0
16956562,7h46min32s,1.0
16991272,7h47min32s,1.0
17029117,7h48min32s,1.0
17068357,7h49min32s,1.0
17103862,7h50min32s,1.0
17142052,7h51min32s,1.0
17178817,7h52min32s,1.0
17219617,7h53min32s,1.0
17258662,7h54min32s,1.0
17296597,7h55min32s,1.0
17333527,7h56min32s,1.0
17372107,7h57min32s,1.0
17411272,7h58min32s,1.0
17447047,7h59min32s,1.0
17485387,8h0min32s,1.0
17524852,8h1min32s,1.0
17564077,8h2min32s,1.0
17601757,8h3min33s,1.0
17639797,8h4min33s,1.0
17679907,8h5min33s,1.0
17717512,8h6min33s,1.0
17754652,8h7min33s,1.0
17792287,8h8min33s,1.0
17829592,8h9min33s,1.0
17864992,8h10min33s,1.0
17906407,8h11min33s,1.0
17942167,8h12min33s,1.0
17983237,8h13min33s,1.0
18022642,8h14min33s,1.0
18058297,8h15min33s,1.0
18096967,8h16min33s,1.0
18132352,8h17min33s,1.0
18166102,8h18min33s,1.0
18196762,8h19min33s,1.0
18229822,8h20min33s,1.0
18266422,8h21min33s,1.0
18300652,8h22min33s,1.0
18337207,8h23min33s,1.0
18375847,8h24min33s,1.0
18422392,8h25min33s,1.0
18491257,8h26min33s,1.0
18572707,8h27min33s,1.0
18655807,8h28min33s,1.0
18725047,8h29min33s,1.0
18802042,8h30min33s,1.0
18869977,8h31min33s,1.0
18948832,8h32min33s,1.0
19028692,8h33min33s,1.0
19104322,8h34min33s,1.0
19172962,8h35min33s,1.0
19242697,8h36min33s,1.0
19313062,8h37min33s,1.0
19380892,8h38min33s,1.0
19465522,8h39min33s,1.0
19528852,8h40min33s,1.0
19594102,8h41min33s,1.0
19665487,8h42min33s,1.0
19748557,8h43min33s,1.0
19808302,8h44min33s,1.0
19879507,8h45min33s,1.0
19958347,8h46min33s,1.0
20026027,8h47min33s,1.0
20093992,8h48min33s,1.0
20145712,8h49min33s,1.0
20194762,8h50min33s,1.0
20235052,8h51min33s,1.0
20274982,8h52min33s,1.0
20310727,8h53min33s,1.0
20352187,8h54min33s,1.0
20387647,8h55min33s,1.0
20424517,8h56min33s,1.0
20458432,8h57min33s,1.0
20493142,8h58min33s,1.0
20527762,8h59min33s,1.0
20560627,9h0min33s,1.0
20594557,9h1min33s,1.0
20631352,9h2min34s,1.0
20665867,9h3min34s,1.0
20699662,9h4min34s,1.0
20735002,9h5min34s,1.0
20770492,9h6min34s,1.0
20806612,9h7min34s,1.0
20841322,9h8min34s,1.0
20874817,9h9min34s,1.0
20909332,9h10min34s,1.0
20944147,9h11min34s,1.0
20977687,9h12min34s,1.0
21012697,9h13min34s,1.0
21050392,9h14min34s,1.0
21085297,9h15min34s,1.0
21123022,9h16min34s,1.0
21156277,9h17min34s,1.0
21192067,9h18min34s,1.0
21222007,9h19min34s,1.0
21252412,9h20min34s,1.0
21288247,9h21min34s,1.0
21325192,9h22min34s,1.0
21356227,9h23min34s,1.0
21390082,9h24min34s,1.0
21427057,9h25min34s,1.0
21459097,9h26min34s,1.0
21492667,9h27min34s,1.0
21526327,9h28min34s,1.0
21556057,9h29min34s,1.0
21592372,9h30min34s,1.0
21628132,9h31min34s,1.0
21666892,9h32min34s,1.0
21705937,9h33min34s,1.0
21746257,9h34min34s,1.0
21781147,9h35min34s,1.0
21816922,9h36min34s,1.0
21853252,9h37min34s,1.0
21893062,9h38min34s,1.0
21931087,9h39min34s,1.0
21971272,9h40min34s,1.0
22008652,9h41min34s,1.0
22046557,9h42min35s,1.0
22084357,9h43min35s,1.0
22124167,9h44min35s,1.0
22162792,9h45min35s,1.0
22197907,9h46min35s,1.0
22237792,9h47min35s,1.0
22273507,9h48min35s,1.0
22310227,9h49min35s,1.0
22344517,9h50min35s,1.0
22383952,9h51min35s,1.0
22421737,9h52min35s,1.0
22459702,9h53min35s,1.0
22494922,9h54min35s,1.0
22528747,9h55min35s,1.0
22556752,9h56min35s,1.0
22595557,9h57min35s,1.0
22629847,9h58min35s,1.0
22660432,9h59min35s,1.0
22688692,10h0min35s,1.0
22720222,10h1min35s,1.0
22753132,10h2min35s,1.0
22785427,10h3min35s,1.0
22818232,10h4min35s,1.0
22856062,10h5min35s,1.0
22893397,10h6min35s,1.0
22931992,10h7min35s,1.0
22968937,10h8min35s,1.0
23003902,10h9min35s,1.0
23038507,10h10min35s,1.0
23076397,10h11min35s,1.0
23109442,10h12min35s,1.0
23145637,10h13min36s,1.0
23180272,10h14min36s,1.0
23213947,10h15min36s,1.0
23242747,10h16min36s,1.0
23266807,10h17min36s,1.0
23293222,10h18min36s,1.0
23321212,10h19min36s,1.0
23346922,10h20min36s,1.0
23373502,10h21min37s,1.0
23399227,10h22min38s,1.0
23426287,10h23min38s,1.0
23456392,10h24min38s,1.0
23491132,10h25min38s,1.0
23524702,10h26min38s,1.0
23561647,10h27min38s,1.0
23597257,10h28min38s,1.0
23636467,10h29min38s,1.0
23677147,10h30min38s,1.0
23718502,10h31min38s,1.0
23756107,10h32min38s,1.0
23796517,10h33min38s,1.0
23834662,10h34min38s,1.0
23869552,10h35min38s,1.0
23900047,10h36min38s,1.0
23934697,10h37min38s,1.0
23969047,10h38min38s,1.0
24005362,10h39min38s,1.0
24042142,10h40min38s,1.0
24075022,10h41min38s,1.0
24115252,10h42min38s,1.0
24152992,10h43min38s,1.0
24187222,10h44min38s,1.0
24220447,10h45min38s,1.0
24257677,10h46min38s,1.0
24291502,10h47min38s,1.0
24328462,10h48min38s,1.0
24366052,10h49min38s,1.0
24402997,10h50min38s,1.0
24440002,10h51min38s,1.0
24475177,10h52min38s,1.0
24509602,10h53min38s,1.0
24544657,10h54min38s,1.0
24579367,10h55min38s,1.0
24611557,10h56min38s,1.0
24648562,10h57min38s,1.0
24683392,10h58min38s,1.0
24719302,10h59min38s,1.0
24749677,11h0min38s,1.0
24781417,11h1min38s,1.0
24815032,11h2min38s,1.0
24848842,11h3min39s,1.0
24883597,11h4min39s,1.0
24919222,11h5min39s,1.0
24956032,11h6min39s,1.0
24995422,11h7min39s,1.0
25028752,11h8min39s,1.0
25062247,11h9min39s,1.0
25095352,11h10min39s,1.0
25124557,11h11min39s,1.0
25160227,11h12min39s,1.0
25195867,11h13min39s,1.0
25223422,11h14min39s,1.0
25256392,11h15min39s,1.0
25293787,11h16min39s,1.0
25332247,11h17min39s,1.0
25372837,11h18min39s,1.0
25410472,11h19min39s,1.0
25444822,11h20min39s,1.0
25481677,11h21min39s,1.0
25515292,11h22min39s,1.0
25548682,11h23min41s,1.0
25584202,11h24min41s,1.0
25625887,11h25min41s,1.0
25697317,11h26min41s,1.0
25762672,11h27min41s,1.0
25836322,11h28min41s,1.0
25911667,11h29min41s,1.0
25980637,11h30min41s,1.0
26040187,11h31min41s,1.0
26110147,11h32min41s,1.0
26182987,11h33min41s,1.0
26260222,11h34min41s,1.0
26328337,11h35min41s,1.0
26393737,11h36min41s,1.0
26457187,11h37min41s,1.0
26530897,11h38min41s,1.0
26604787,11h39min41s,1.0
26676097,11h40min41s,1.0
26748922,11h41min41s,1.0
26815492,11h42min41s,1.0
26888917,11h43min41s,1.0
26954662,11h44min41s,1.0
27024247,11h45min41s,1.0
27095272,11h46min41s,1.0
27158362,11h47min41s,1.0
27223387,11h48min41s,1.0
27295867,11h49min41s,1.0
