n_steps,time,mean_reward
4,0h4min0s,0.25
6,0h7min40s,0.17
15,0h8min59s,0.23
27,0h10min0s,0.22
40,0h11min8s,0.24
56,0h12min56s,0.23
62,0h16min31s,0.22
82,0h18min31s,0.23
101,0h19min35s,0.22
107,0h20min44s,0.22
122,0h24min14s,0.22
151,0h25min54s,0.22
176,0h27min14s,0.24
242,0h29min1s,0.24
338,0h30min6s,0.26
505,0h32min7s,0.27
665,0h33min35s,0.27
976,0h34min39s,0.28
2026,0h38min46s,0.28
4197,0h45min14s,0.29
