n_steps,time,mean_reward
14,0h1min9s,0.47
65,0h2min12s,0.35
82,0h3min29s,0.38
100,0h4min34s,0.38
111,0h7min9s,0.37
147,0h9min26s,0.37
350,0h10min34s,0.37
373,0h12min6s,0.38
656,0h13min27s,0.41
1146,0h14min28s,0.48
1247,0h15min34s,0.5
1575,0h16min35s,0.55
2132,0h17min35s,0.59
2663,0h18min37s,0.6
3046,0h19min41s,0.61
3408,0h20min41s,0.63
4269,0h21min42s,0.65
5624,0h22min43s,0.67
6288,0h23min43s,0.67
7521,0h24min44s,0.69
8539,0h25min45s,0.71
