n_steps,time,mean_reward,mean_length
486,0h0min2s,0.35,48.6
1047,0h0min6s,0.33,52.35
1425,0h0min14s,0.3,47.5
1758,0h0min21s,0.29,43.95
2127,0h0min30s,0.28,42.54
2530,0h0min40s,0.27,40.8
3054,0h0min53s,0.26,39.67
3499,0h1min3s,0.27,40.84
3881,0h1min12s,0.27,42.04
4450,0h1min24s,0.28,45.84
5072,0h1min39s,0.28,50.53
5591,0h1min51s,0.28,49.9
6115,0h2min2s,0.27,52.51
6831,0h2min18s,0.27,58.16
7437,0h2min32s,0.26,60.53
8205,0h2min50s,0.27,62.61
8685,0h3min1s,0.26,62.22
9190,0h3min13s,0.26,60.8
9841,0h3min27s,0.27,61.71
10326,0h3min39s,0.27,58.1
10896,0h3min53s,0.25,53.2
11616,0h4min9s,0.27,57.96
12080,0h4min20s,0.28,57.25
12645,0h4min33s,0.27,56.94
13183,0h4min47s,0.26,56.71
13791,0h5min1s,0.25,58.16
14342,0h5min13s,0.26,58.75
14961,0h5min27s,0.26,57.22
15700,0h5min41s,0.25,60.8
16302,0h5min55s,0.25,62.02
16867,0h6min8s,0.24,60.92
17494,0h6min21s,0.24,63.76
18085,0h6min35s,0.22,64.16
18603,0h6min46s,0.22,57.57
19409,0h7min3s,0.23,61.9
20062,0h7min18s,0.24,63.55
20609,0h7min31s,0.24,63.04
21089,0h7min42s,0.25,62.14
21564,0h7min52s,0.26,58.31
22123,0h8min5s,0.25,55.18
22563,0h8min15s,0.25,51.0
23188,0h8min28s,0.25,51.55
23904,0h8min43s,0.27,58.76
24712,0h9min0s,0.28,62.08
25182,0h9min10s,0.29,61.94
25775,0h9min24s,0.29,63.51
26302,0h9min37s,0.28,61.57
26790,0h9min48s,0.27,58.55
27300,0h10min0s,0.27,53.86
27805,0h10min11s,0.25,51.96
28427,0h10min24s,0.25,52.94
28958,0h10min35s,0.27,52.31
29712,0h10min52s,0.29,58.53
30100,0h11min1s,0.27,56.8
30999,0h11min20s,0.28,62.8
31428,0h11min31s,0.27,60.61
31935,0h11min43s,0.27,58.78
32479,0h11min56s,0.23,55.39
33077,0h12min7s,0.23,59.22
33504,0h12min17s,0.23,51.16
33931,0h12min27s,0.24,49.67
34497,0h12min41s,0.23,50.9
35187,0h12min56s,0.23,53.41
35777,0h13min9s,0.25,53.43
36274,0h13min21s,0.26,54.78
36736,0h13min31s,0.26,56.78
37253,0h13min44s,0.26,55.08
37766,0h13min55s,0.25,53.25
38212,0h14min5s,0.24,48.35
38731,0h14min16s,0.24,48.98
39210,0h14min26s,0.23,48.76
39892,0h14min41s,0.24,52.08
40715,0h14min59s,0.25,59.78
41470,0h15min16s,0.25,64.29
41977,0h15min28s,0.24,65.06
42207,0h15min35s,0.23,59.59
42619,0h15min45s,0.21,53.96
43021,0h15min55s,0.21,47.18
43446,0h16min5s,0.21,39.25
43890,0h16min17s,0.21,38.04
44398,0h16min29s,0.23,43.61
44805,0h16min39s,0.23,43.49
45276,0h16min51s,0.22,44.49
45880,0h17min3s,0.23,49.69
46426,0h17min15s,0.24,50.39
47155,0h17min31s,0.25,55.45
47570,0h17min42s,0.25,54.51
47942,0h17min52s,0.25,52.73
48452,0h18min4s,0.25,50.82
48797,0h18min12s,0.24,47.84
49347,0h18min25s,0.23,44.94
49787,0h18min36s,0.22,45.43
50375,0h18min50s,0.22,48.25
50883,0h19min3s,0.2,48.0
51380,0h19min15s,0.23,51.39
52091,0h19min31s,0.23,55.27
52569,0h19min43s,0.24,55.29
53282,0h20min0s,0.25,57.71
53775,0h20min12s,0.27,59.08
54587,0h20min29s,0.28,63.04
55025,0h20min41s,0.3,59.76
55607,0h20min54s,0.28,59.94
56279,0h21min10s,0.3,59.75
57013,0h21min26s,0.29,64.16
57720,0h21min43s,0.28,63.39
58429,0h22min0s,0.27,68.47
59160,0h22min18s,0.28,70.84
59678,0h22min31s,0.25,66.96
60118,0h22min42s,0.26,62.84
60682,0h22min56s,0.25,59.47
61000,0h23min5s,0.24,50.67
61439,0h23min17s,0.25,45.39
62022,0h23min31s,0.24,46.41
62520,0h23min43s,0.25,47.75
62895,0h23min52s,0.24,44.41
63452,0h24min5s,0.26,48.55
63797,0h24min14s,0.26,46.78
64627,0h24min34s,0.27,51.8
65136,0h24min47s,0.25,51.92
65750,0h25min3s,0.26,56.18
66169,0h25min15s,0.25,56.0
66562,0h25min26s,0.23,54.43
67020,0h25min37s,0.24,49.92
67619,0h25min52s,0.25,49.45
68137,0h26min4s,0.24,47.18
