n_steps,time,mean_reward,mean_length
392,0h0min1s,0.24,39.2
800,0h0min3s,0.21,40.0
1174,0h0min7s,0.22,39.13
1437,0h0min11s,0.23,35.92
2279,0h0min27s,0.25,45.58
2758,0h0min36s,0.27,46.65
3254,0h0min46s,0.3,48.35
4198,0h1min3s,0.31,59.69
5021,0h1min18s,0.33,70.61
5606,0h1min29s,0.31,65.86
6410,0h1min43s,0.31,73.31
6961,0h1min53s,0.29,73.18
7948,0h2min12s,0.29,76.27
8752,0h2min29s,0.26,73.45
9667,0h2min44s,0.28,81.92
10541,0h2min59s,0.29,81.37
11309,0h3min12s,0.31,87.51
11913,0h3min23s,0.29,79.71
12786,0h3min38s,0.29,81.88
13337,0h3min48s,0.28,73.92
14171,0h4min1s,0.26,73.14
14994,0h4min17s,0.24,72.86
15635,0h4min30s,0.25,73.45
16362,0h4min43s,0.25,72.08
17286,0h5min2s,0.26,78.14
18055,0h5min17s,0.27,78.12
18765,0h5min29s,0.28,75.76
19580,0h5min43s,0.28,77.82
20478,0h5min59s,0.3,81.2
21452,0h6min19s,0.3,83.65
22133,0h6min33s,0.31,80.35
22790,0h6min44s,0.3,81.78
23412,0h6min55s,0.29,75.65
24056,0h7min6s,0.3,72.12
24584,0h7min15s,0.28,64.86
25512,0h7min31s,0.27,69.27
26382,0h7min46s,0.28,71.49
27071,0h8min0s,0.29,72.86
27773,0h8min15s,0.29,74.16
28755,0h8min33s,0.31,83.75
29790,0h8min51s,0.3,84.92
30554,0h9min6s,0.29,83.76
31133,0h9min16s,0.28,80.49
31987,0h9min33s,0.28,83.43
32747,0h9min46s,0.29,80.12
33270,0h9min57s,0.27,70.2
33837,0h10min7s,0.26,64.75
34468,0h10min19s,0.26,66.18
34890,0h10min28s,0.25,57.27
35602,0h10min44s,0.24,56.25
36037,0h10min53s,0.24,57.24
36599,0h11min5s,0.25,56.73
36983,0h11min13s,0.25,52.0
37594,0h11min24s,0.24,53.78
38191,0h11min35s,0.23,50.84
38816,0h11min48s,0.24,54.86
39494,0h12min1s,0.22,57.2
40256,0h12min16s,0.23,64.63
40988,0h12min30s,0.24,68.51
41719,0h12min43s,0.23,69.63
42428,0h12min56s,0.24,71.29
43134,0h13min10s,0.25,71.88
