Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.15,0h0min0s,-699.9559326171875
1169.625072479248,1000,0.16,0h19min29s,-679.9558715820312
1971.858322620392,1500,0.41,0h32min51s,-179.9391632080078
2808.5019607543945,2000,0.44,0h46min48s,-119.93504333496094
3747.3721618652335,2500,0.44,1h2min27s,-119.936279296875
4343.778304815292,3000,0.46,1h12min23s,-79.94059753417969
4490.65575504303,3500,0.66,1h14min50s,320.0664367675781
4701.247484207153,4000,0.71,1h18min21s,420.068603515625
4958.196902513504,4500,0.74,1h22min38s,480.0709533691406
5064.171307086945,5000,0.72,1h24min24s,440.0667114257813
5171.118014097214,5500,0.77,1h26min11s,540.0690307617188
5273.577574491501,6000,0.77,1h27min53s,540.07080078125
5396.433274030685,6500,0.91,1h29min56s,820.0741577148438
5495.195217847824,7000,0.9,1h31min35s,800.073974609375
5596.143662691116,7500,0.86,1h33min16s,720.0732421875
5695.591110229492,8000,0.91,1h34min55s,820.0750732421875
5795.034444093704,8500,0.95,1h36min35s,900.0762329101562
5893.334064722061,9000,0.93,1h38min13s,860.074951171875
5993.917452096939,9500,0.96,1h39min53s,920.0770263671876
6094.469385147095,10000,0.96,1h41min34s,920.0778198242188
6193.535799980164,10500,0.98,1h43min13s,960.0783081054688
6293.620544672012,11000,0.99,1h44min53s,980.0784912109376
6392.108231544495,11500,0.96,1h46min32s,920.077392578125
6489.288836956024,12000,0.99,1h48min9s,980.0789794921876
6586.202171325684,12500,0.97,1h49min46s,940.0787963867188
6682.553607225418,13000,0.94,1h51min22s,880.0780029296875
6778.998212337494,13500,0.92,1h52min58s,840.0783081054688
6877.035359621048,14000,0.95,1h54min37s,900.0780029296875
6996.826548099518,14500,0.97,1h56min36s,940.0779418945312
7125.63930439949,15000,0.93,1h58min45s,860.0779418945312
