Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.13,0h0min0s,-739.9513549804688
1606.9304554462433,1000,0.32,0h26min46s,-359.93377685546875
2750.6632375717163,1500,0.5,0h45min50s,0.0747929811477661
3085.015012025833,2000,0.6,0h51min25s,200.07286071777344
3223.391681432724,2500,0.72,0h53min43s,440.0780029296875
3413.8610830307007,3000,0.81,0h56min53s,620.0746459960938
3728.1123535633087,3500,0.82,1h2min8s,640.07568359375
3826.2654972076416,4000,0.89,1h3min46s,780.0779418945312
3923.256937980652,4500,0.9,1h5min23s,800.0761108398438
4025.997817516327,5000,0.93,1h7min5s,860.0784912109375
4152.617097139359,5500,0.95,1h9min12s,900.079345703125
4248.716214179993,6000,0.91,1h10min48s,820.0775146484375
4343.042686223984,6500,0.9,1h12min23s,800.0790405273438
4439.43000292778,7000,0.79,1h13min59s,580.0737915039062
4538.886979341507,7500,0.8,1h15min38s,600.0740356445312
4633.657497167587,8000,0.89,1h17min13s,780.0775146484375
4729.259318828583,8500,0.85,1h18min49s,700.0765380859375
4822.668119907379,9000,0.93,1h20min22s,860.0770874023438
4917.717378854752,9500,0.89,1h21min57s,780.0781860351562
5174.078048467636,10000,0.9,1h26min14s,800.0779418945312
5271.637072563171,10500,0.91,1h27min51s,820.077392578125
5363.874047279358,11000,0.92,1h29min23s,840.0772705078125
5457.818007707596,11500,0.95,1h30min57s,900.0777587890625
5551.272682905197,12000,0.97,1h32min31s,940.0791625976562
5646.284442186356,12500,0.91,1h34min6s,820.0758666992188
5740.943255901337,13000,0.95,1h35min40s,900.07666015625
5833.850879669189,13500,0.98,1h37min13s,960.078857421875
5926.844277381897,14000,0.98,1h38min46s,960.079345703125
6021.649244070053,14500,0.98,1h40min21s,960.0789184570312
6115.715026140213,15000,1.0,1h41min55s,1000.0789794921876
