Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.12,0h0min0s,-759.9451904296875
1324.4956595897677,1000,0.46,0h22min4s,-79.9290771484375
1962.739636421204,1500,0.64,0h32min42s,280.0813903808594
2207.032343149185,2000,0.66,0h36min47s,320.0777282714844
2353.9354321956635,2500,0.79,0h39min13s,580.0780029296875
2461.7836198806763,3000,0.82,0h41min1s,640.0761108398438
2591.4458425045013,3500,0.89,0h43min11s,780.075927734375
2683.4008734226227,4000,0.97,0h44min43s,940.0786743164062
2779.444424390793,4500,0.92,0h46min19s,840.0748901367188
2874.106565952301,5000,0.92,0h47min54s,840.0790405273438
3023.180724620819,5500,0.94,0h50min23s,880.0770874023438
3118.997091531753,6000,0.92,0h51min58s,840.0769653320312
3210.939004421234,6500,0.97,0h53min30s,940.0790405273438
3304.3952343463898,7000,0.93,0h55min4s,860.077392578125
3398.989849090576,7500,0.99,0h56min38s,980.0787353515624
3521.6217908859253,8000,0.98,0h58min41s,960.0790405273438
3614.443397045136,8500,0.98,1h0min14s,960.0802612304688
3706.811025857925,9000,1.0,1h1min46s,1000.0804443359376
3797.504948377609,9500,0.98,1h3min17s,960.0792846679688
3887.987092733383,10000,0.97,1h4min47s,940.0795288085938
3980.3082745075226,10500,0.94,1h6min20s,880.0787963867188
4071.844668865204,11000,1.0,1h7min51s,1000.0804443359376
4164.780159950256,11500,0.97,1h9min24s,940.0791625976562
4255.861929655075,12000,0.99,1h10min55s,980.080078125
4350.076750516892,12500,0.97,1h12min30s,940.0789794921876
4440.150820493698,13000,0.99,1h14min0s,980.079833984375
4533.681436300278,13500,0.99,1h15min33s,980.0802001953124
4628.164690494537,14000,0.98,1h17min8s,960.0789794921876
4727.102733373642,14500,1.0,1h18min47s,1000.080322265625
4825.706882476807,15000,0.99,1h20min25s,980.0818481445312
