n_steps,time,mean_reward
8,0h2min36s,0.13
20,0h5min15s,0.13
68,0h6min28s,0.24
89,0h7min48s,0.25
104,0h10min32s,0.25
126,0h12min57s,0.27
188,0h16min15s,0.29
189,0h18min47s,0.28
193,0h20min50s,0.28
214,0h22min0s,0.29
231,0h23min51s,0.3
241,0h26min25s,0.29
266,0h29min2s,0.29
288,0h31min34s,0.28
319,0h33min50s,0.3
457,0h35min4s,0.32
489,0h36min44s,0.32
559,0h38min0s,0.33
644,0h41min15s,0.34
782,0h42min32s,0.36
991,0h44min2s,0.39
1259,0h45min13s,0.42
