n_steps,time,mean_reward
22,0h3min26s,0.19
43,0h5min18s,0.29
44,0h7min54s,0.26
58,0h10min53s,0.23
62,0h13min28s,0.22
132,0h14min57s,0.25
137,0h17min32s,0.24
169,0h19min32s,0.25
288,0h20min32s,0.28
390,0h21min33s,0.29
391,0h24min8s,0.28
469,0h27min16s,0.29
539,0h30min26s,0.29
756,0h32min35s,0.31
899,0h33min36s,0.32
969,0h34min39s,0.33
1121,0h37min57s,0.34
1258,0h38min59s,0.35
1394,0h40min3s,0.38
1571,0h41min6s,0.41
1770,0h44min36s,0.42
1941,0h45min39s,0.43
