n_steps,time,mean_reward,mean_length
787,0h0min4s,0.34,78.7
1319,0h0min11s,0.3,65.95
2071,0h0min26s,0.34,69.03
2743,0h0min39s,0.34,68.58
3556,0h0min58s,0.36,71.12
4330,0h1min14s,0.37,70.06
4913,0h1min27s,0.37,71.49
6002,0h1min51s,0.37,78.37
6952,0h2min13s,0.35,83.33
8102,0h2min36s,0.33,92.41
8864,0h2min54s,0.3,90.25
10095,0h3min19s,0.31,101.84
11238,0h3min43s,0.31,104.63
12047,0h4min1s,0.31,102.57
12993,0h4min23s,0.29,96.41
13760,0h4min40s,0.29,97.96
14840,0h5min3s,0.28,95.0
15602,0h5min21s,0.26,87.53
16621,0h5min43s,0.28,91.65
17599,0h6min5s,0.29,93.2
18680,0h6min31s,0.3,98.43
19544,0h6min50s,0.31,94.9
20363,0h7min9s,0.3,95.31
21356,0h7min29s,0.3,94.8
22387,0h7min51s,0.31,96.27
23088,0h8min8s,0.29,87.02
23986,0h8min27s,0.31,89.06
24990,0h8min47s,0.3,92.69
25953,0h9min9s,0.32,92.1
27009,0h9min31s,0.33,92.59
27930,0h9min50s,0.35,96.9
29024,0h10min13s,0.33,100.75
29940,0h10min33s,0.33,97.78
30667,0h10min49s,0.31,94.39
31585,0h11min10s,0.29,91.69
32475,0h11min29s,0.28,90.27
33214,0h11min46s,0.26,84.12
34127,0h12min6s,0.26,82.41
35139,0h12min27s,0.27,88.27
36085,0h12min49s,0.27,90.2
37018,0h13min10s,0.29,91.04
37811,0h13min30s,0.31,90.71
38564,0h13min47s,0.31,88.96
39598,0h14min8s,0.3,89.39
40470,0h14min27s,0.3,88.9
41402,0h14min48s,0.28,87.92
42310,0h15min11s,0.28,90.18
43262,0h15min31s,0.26,93.22
44175,0h15min50s,0.25,94.33
45138,0h16min13s,0.24,93.49
46221,0h16min36s,0.24,96.45
47269,0h16min58s,0.23,98.12
48108,0h17min16s,0.21,96.98
49100,0h17min37s,0.18,99.22
50017,0h17min59s,0.16,97.63
51071,0h18min21s,0.18,96.31
51857,0h18min40s,0.17,91.39
52831,0h19min1s,0.22,95.35
53678,0h19min21s,0.24,91.73
54564,0h19min41s,0.29,90.59
55427,0h20min2s,0.32,88.43
56427,0h20min24s,0.31,91.57
57520,0h20min47s,0.29,93.9
58520,0h21min8s,0.24,96.9
59490,0h21min31s,0.18,98.55
60411,0h21min50s,0.12,99.69
61394,0h22min9s,0.08,99.35
62394,0h22min31s,0.05,97.53
63394,0h22min52s,0.04,97.53
64442,0h23min16s,0.04,99.06
65439,0h23min41s,0.04,99.63
66375,0h24min3s,0.04,99.63
67333,0h24min24s,0.07,98.8
68062,0h24min42s,0.11,93.49
68913,0h25min1s,0.16,89.63
69880,0h25min25s,0.19,89.04
70762,0h25min45s,0.21,87.98
71727,0h26min8s,0.23,88.12
72585,0h26min31s,0.24,90.65
73550,0h26min55s,0.24,92.88
74595,0h27min21s,0.23,94.41
75645,0h27min46s,0.26,97.71
76399,0h28min5s,0.27,93.57
77366,0h28min30s,0.3,95.71
78477,0h28min58s,0.31,98.57
79556,0h29min26s,0.32,99.24
80519,0h29min52s,0.31,97.53
81490,0h30min18s,0.33,102.12
82603,0h30min45s,0.33,104.65
83473,0h31min9s,0.33,101.04
84386,0h31min33s,0.33,96.67
85344,0h31min54s,0.35,95.24
86344,0h32min16s,0.29,97.14
87344,0h32min38s,0.22,94.92
88344,0h33min1s,0.15,97.47
89344,0h33min23s,0.08,99.18
90344,0h33min47s,0.02,100.0
91212,0h34min7s,0.02,97.41
92226,0h34min33s,0.05,97.69
93226,0h34min57s,0.08,97.69
94221,0h35min23s,0.1,97.59
95100,0h35min43s,0.13,95.22
95956,0h36min4s,0.16,94.98
96700,0h36min21s,0.17,89.69
97599,0h36min42s,0.17,87.71
98527,0h37min5s,0.19,86.39
99416,0h37min28s,0.19,84.98
100346,0h37min52s,0.18,88.04
101305,0h38min14s,0.16,92.25
102104,0h38min35s,0.16,90.29
103140,0h39min0s,0.16,91.31
104036,0h39min21s,0.18,92.55
104873,0h39min43s,0.22,90.73
105873,0h40min8s,0.24,91.53
106740,0h40min31s,0.24,91.22
107682,0h40min55s,0.21,91.02
108451,0h41min15s,0.2,88.53
109320,0h41min36s,0.19,89.16
110151,0h41min57s,0.19,85.84
111027,0h42min18s,0.18,86.02
111774,0h42min39s,0.2,81.53
112762,0h43min4s,0.21,86.33
113691,0h43min26s,0.21,87.67
114655,0h43min53s,0.22,89.31
115602,0h44min17s,0.23,90.41
116388,0h44min38s,0.23,92.43
117156,0h44min58s,0.23,88.12
118100,0h45min24s,0.24,86.84
119032,0h45min46s,0.25,87.78
119971,0h46min9s,0.25,87.63
