Wall time,Step,Value
1736344918.2145996,500,-358.37347412109375
1736345125.3705485,1000,-97.6523208618164
1736345160.1673167,1500,-16.863075256347656
1736345161.20503,2000,4.028439998626709
1736345162.2188194,2500,4.71915864944458
1736345163.2939901,3000,4.932601451873779
1736345164.4557056,3500,5.18710470199585
1736345165.2002943,4000,5.580859661102295
1736345165.7393103,4500,5.665898323059082
1736345166.2341702,5000,5.881763458251953
1736345166.8227184,5500,6.054257392883301
1736345171.2300878,6000,6.002047538757324
1736345171.769572,6500,6.023186206817627
1736345172.3050935,7000,6.13057804107666
1736345172.8567734,7500,6.210926532745361
1736345173.4432716,8000,6.242911338806152
1736345173.9754899,8500,6.165231227874756
1736345174.48102,9000,6.159837245941162
1736345174.981456,9500,6.254151344299316
1736345175.4977112,10000,6.300000190734863
