Wall time,Step,Value
1736332421.1311328,500,-148.7570037841797
1736332426.3126214,1000,-28.28385353088379
1736332427.7884152,1500,-18.175933837890625
1736332429.0298307,2000,1.8771448135375977
1736332430.5046966,2500,-8.121912956237793
1736332441.6340349,3000,-18.084251403808594
1736332443.0974336,3500,-8.0167236328125
1736332444.623525,4000,2.0046191215515137
1736332445.9579499,4500,2.0183663368225098
1736332447.6449957,5000,-8.002138137817383
1736332449.1700144,5500,2.0434961318969727
1736332450.4588096,6000,2.0431299209594727
1736332452.5037344,6500,2.04990816116333
1736332453.7948148,7000,-7.978670120239258
1736332455.1204789,7500,2.036719799041748
1736332456.3751097,8000,2.047760486602783
1736332457.70693,8500,2.048388957977295
1736332459.013184,9000,2.042203664779663
1736332460.3519766,9500,2.0498263835906982
1736332461.599875,10000,2.048271656036377
