n_steps,time,mean_reward
4,0h2min5s,0.5
11,0h3min8s,0.67
27,0h4min16s,0.48
40,0h5min34s,0.43
62,0h7min9s,0.37
85,0h8min27s,0.36
120,0h10min10s,0.37
144,0h11min11s,0.39
236,0h12min16s,0.42
311,0h13min48s,0.44
515,0h14min56s,0.46
1106,0h15min57s,0.47
2204,0h17min43s,0.47
4027,0h19min28s,0.48
9831,0h22min4s,0.49
52716,0h39min32s,0.49
