Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.43,0h0min0s,-739.8794555664062
1304.4604849815369,1000,0.39,0h21min44s,-419.8388977050781
2406.872097015381,1500,0.38,0h40min6s,-239.78936767578125
3221.56214928627,2000,0.58,0h53min41s,160.524658203125
3750.089365005493,2500,0.65,1h2min30s,300.7294921875
4132.007227420807,3000,0.72,1h8min52s,440.8497924804688
4323.714648962021,3500,0.84,1h12min3s,680.9356079101562
4484.730584144592,4000,0.83,1h14min44s,660.9373779296875
4580.556251049042,4500,0.87,1h16min20s,741.0661010742188
4683.5472774505615,5000,0.87,1h18min3s,741.072509765625
4800.424751996994,5500,0.89,1h20min0s,781.045654296875
5029.709938526154,6000,0.92,1h23min49s,840.8807373046875
5126.166318178177,6500,0.91,1h25min26s,820.9780883789062
5216.756549835205,7000,0.93,1h26min56s,861.0752563476562
5325.612488985062,7500,0.93,1h28min45s,861.062255859375
5428.969008684158,8000,0.95,1h30min28s,901.0233764648438
5537.341899394989,8500,0.97,1h32min17s,941.004150390625
5692.286465883255,9000,0.94,1h34min52s,880.9027099609375
5803.602472066879,9500,0.95,1h36min43s,900.9022827148438
5912.373435020447,10000,0.99,1h38min32s,980.8781127929688
6036.818844795227,10500,0.98,1h40min36s,960.7041625976562
6162.424422502518,11000,0.97,1h42min42s,940.68017578125
6264.006695270538,11500,0.99,1h44min24s,980.5823974609376
6367.110738277435,12000,0.98,1h46min7s,960.643310546875
6470.677091836929,12500,0.97,1h47min50s,940.5475463867188
6575.738907337189,13000,0.99,1h49min35s,980.702880859375
6687.030500650406,13500,0.98,1h51min27s,960.9147338867188
6796.62020945549,14000,0.97,1h53min16s,940.865966796875
6905.428438901901,14500,0.98,1h55min5s,960.79833984375
7011.6018171310425,15000,0.97,1h56min51s,940.7108764648438
7113.091123104096,15500,0.99,1h58min33s,980.5307006835938
7226.603168010712,16000,1.0,2h0min26s,1000.5411987304688
7326.742660999298,16500,1.0,2h2min6s,1000.559814453125
7429.444337844849,17000,1.0,2h3min49s,1000.559814453125
7536.472194194794,17500,0.99,2h5min36s,980.7716674804688
7644.490039348602,18000,0.99,2h7min24s,980.8794555664062
