Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.29,0h0min0s,-819.8201904296875
2176.1869554519653,1000,0.36,0h36min16s,-279.5924377441406
2616.1880831718445,1500,0.55,0h43min36s,100.45823669433594
2822.4494545459747,2000,0.63,0h47min2s,260.6622314453125
3050.298916101456,2500,0.63,0h50min50s,260.7849426269531
3160.172041654587,3000,0.77,0h52min40s,540.9249877929688
3260.4828939437866,3500,0.81,0h54min20s,620.9408569335938
3376.106911420822,4000,0.84,0h56min16s,680.9710693359375
3496.290071249008,4500,0.84,0h58min16s,680.988525390625
3602.698126792908,5000,0.82,1h0min2s,641.0110473632812
3727.3750615119934,5500,0.89,1h2min7s,780.9735717773438
3830.785523176193,6000,0.9,1h3min50s,800.7595825195312
3934.5455479621887,6500,0.9,1h5min34s,800.848388671875
4046.755386829376,7000,0.89,1h7min26s,780.8616333007812
4161.015149593353,7500,0.96,1h9min21s,920.8507690429688
4273.319462060928,8000,0.95,1h11min13s,900.76806640625
4377.3395738601685,8500,0.93,1h12min57s,860.8060913085938
4481.349628448486,9000,0.96,1h14min41s,920.8897094726562
4586.224015712738,9500,0.94,1h16min26s,880.9578247070312
4690.674873352051,10000,0.94,1h18min10s,881.0296630859375
4795.273822307587,10500,0.96,1h19min55s,921.0863037109376
4900.540648460388,11000,0.94,1h21min40s,881.07080078125
5006.227162122726,11500,0.93,1h23min26s,861.0362548828125
5112.106629371643,12000,0.97,1h25min12s,941.083740234375
5215.364111185074,12500,0.94,1h26min55s,881.0738525390625
5321.697344779968,13000,0.99,1h28min41s,981.0955200195312
5426.436310768127,13500,0.98,1h30min26s,961.1051025390624
5532.6409730911255,14000,0.96,1h32min12s,921.0960693359376
5638.388395786285,14500,0.98,1h33min58s,961.1458740234376
5744.619143247604,15000,0.98,1h35min44s,961.1257934570312
5849.560990333557,15500,0.97,1h37min29s,941.0645141601562
5956.323481321335,16000,0.97,1h39min16s,941.065673828125
6060.524129390717,16500,0.96,1h41min0s,921.0549926757812
6164.558490514755,17000,0.98,1h42min44s,961.1021118164062
6269.366960048676,17500,0.99,1h44min29s,981.1238403320312
6376.217209100723,18000,0.99,1h46min16s,981.144287109375
