Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.36,0h0min0s,-679.9231567382812
1974.6013436317444,1000,0.34,0h32min54s,-319.7601013183594
3187.4759516716003,1500,0.5,0h53min7s,0.3525308668613434
3676.889089822769,2000,0.69,1h1min16s,380.4458312988281
4163.81573009491,2500,0.78,1h9min23s,560.6796264648438
4540.675726413727,3000,0.8,1h15min40s,600.9235229492188
4874.887888908386,3500,0.76,1h21min14s,520.9019165039062
4973.054637670517,4000,0.89,1h22min53s,781.01611328125
5147.777128696442,4500,0.9,1h25min47s,800.9844970703125
5257.349902868271,5000,0.95,1h27min37s,901.0504150390624
5356.730592727661,5500,0.94,1h29min16s,880.9746704101562
5444.577809095383,6000,0.97,1h30min44s,940.97900390625
5546.08726477623,6500,0.96,1h32min26s,920.9720458984376
5634.871504068375,7000,0.93,1h33min54s,861.0062866210938
5724.037508487701,7500,0.95,1h35min24s,901.0313110351562
5812.012042999268,8000,0.98,1h36min52s,961.06201171875
5901.353712797165,8500,0.96,1h38min21s,920.9732666015624
5990.624394893646,9000,0.95,1h39min50s,901.022216796875
6077.464080572128,9500,0.97,1h41min17s,941.0344848632812
6261.440094232559,10000,0.96,1h44min21s,921.0232543945312
6349.072106361389,10500,0.95,1h45min49s,901.04638671875
6436.152904510498,11000,0.97,1h47min16s,941.0709228515624
6523.124099254608,11500,1.0,1h48min43s,1001.1267700195312
6610.36462688446,12000,1.0,1h50min10s,1001.1212158203124
6697.709827899933,12500,1.0,1h51min37s,1001.1371459960938
6783.4263463020325,13000,0.99,1h53min3s,981.0852661132812
6868.9290289878845,13500,1.0,1h54min28s,1001.01806640625
6955.578068971634,14000,0.98,1h55min55s,961.0723266601562
7042.606652021408,14500,0.99,1h57min22s,981.0997924804688
7129.777836084366,15000,1.0,1h58min49s,1001.1160278320312
7217.663886547089,15500,0.99,2h0min17s,981.1072998046876
7305.780721902847,16000,0.99,2h1min45s,981.0970458984376
7394.416071653366,16500,0.99,2h3min14s,981.0864868164062
7482.039255142212,17000,0.98,2h4min42s,961.093505859375
7567.749403238296,17500,1.0,2h6min7s,1001.0645751953124
7652.224752902985,18000,1.0,2h7min32s,1001.0136108398438
