Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.0,0h0min0s,-999.9561767578124
803.339182138443,1000,0.03,0h13min23s,-939.8983764648438
1221.3145840168,1500,0.01,0h20min21s,-979.8795776367188
1454.3912734985352,2000,0.05,0h24min14s,-899.8688354492188
1589.397761106491,2500,0.02,0h26min29s,-959.8275756835938
1866.7733998298645,3000,0.04,0h31min6s,-919.7921142578124
2123.0571160316467,3500,0.1,0h35min23s,-799.8016357421875
2358.9226734638214,4000,0.3,0h39min18s,-399.7986755371094
2466.8436324596405,4500,0.73,0h41min6s,460.2064208984375
2598.5845766067505,5000,0.8,0h43min18s,600.1845703125
2842.6702864170074,5500,0.79,0h47min22s,580.192138671875
2975.4232528209686,6000,0.86,0h49min35s,720.2081298828125
3075.274252414704,6500,0.9,0h51min15s,800.219970703125
3174.176480770111,7000,0.92,0h52min54s,840.2674560546875
3272.844204425812,7500,0.94,0h54min32s,880.2843017578125
3371.51668381691,8000,0.95,0h56min11s,900.297607421875
3469.172609567642,8500,0.96,0h57min49s,920.3125
3567.6321330070496,9000,0.97,0h59min27s,940.3079223632812
3666.577244758606,9500,0.96,1h1min6s,920.3091430664062
3774.488312959671,10000,0.97,1h2min54s,940.3106079101562
3872.6594693660736,10500,0.94,1h4min32s,880.3056640625
3970.92738032341,11000,0.96,1h6min10s,920.3059692382812
4070.184657812119,11500,0.94,1h7min50s,880.3048095703125
4168.218393087387,12000,0.95,1h9min28s,900.3026733398438
4266.473135709763,12500,0.98,1h11min6s,960.31103515625
4363.703248023987,13000,0.99,1h12min43s,980.32421875
4461.829248428345,13500,0.97,1h14min21s,940.3278198242188
4560.822819232941,14000,0.95,1h16min0s,900.3121948242188
4659.520828962326,14500,0.98,1h17min39s,960.3115844726562
4757.640069961548,15000,0.98,1h19min17s,960.3001708984376
4856.490014791489,15500,0.97,1h20min56s,940.3016357421876
4953.629378080368,16000,0.97,1h22min33s,940.3255615234376
5052.088670253754,16500,0.98,1h24min12s,960.3276977539062
5150.533536434174,17000,0.99,1h25min50s,980.3318481445312
5249.965127706528,17500,0.97,1h27min29s,940.3382568359376
5348.436544418335,18000,0.98,1h29min8s,960.3355712890624
5446.650775909424,18500,0.98,1h30min46s,960.3363037109376
5545.520555019379,19000,0.96,1h32min25s,920.3406982421876
5644.857356071472,19500,0.95,1h34min4s,900.3280639648438
5744.85678935051,20000,0.96,1h35min44s,920.3286743164062
