Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.11,0h0min0s,-779.92529296875
579.6086151599884,1000,0.37,0h9min39s,-259.8616943359375
876.9272975921631,1500,0.56,0h14min36s,120.15757751464844
1011.134869337082,2000,0.8,0h16min51s,600.1932373046875
1108.403252840042,2500,0.83,0h18min28s,660.2221069335938
1204.6729052066803,3000,0.85,0h20min4s,700.272216796875
1298.554214000702,3500,0.94,0h21min38s,880.2797241210938
1403.6784570217133,4000,0.92,0h23min23s,840.3035888671875
1501.0185153484344,4500,0.9,0h25min1s,800.2733154296875
1596.3463866710665,5000,0.93,0h26min36s,860.2799072265625
1691.138444662094,5500,0.95,0h28min11s,900.2828979492188
1787.796511888504,6000,0.92,0h29min47s,840.2914428710938
1883.6859560012815,6500,0.92,0h31min23s,840.2810668945312
1977.123591423035,7000,0.98,0h32min57s,960.3016357421876
2071.3665149211884,7500,0.97,0h34min31s,940.3097534179688
2166.150734424591,8000,0.96,0h36min6s,920.318603515625
2260.873063802719,8500,0.99,0h37min40s,980.318115234375
2354.605441093445,9000,0.99,0h39min14s,980.3330078125
2449.5516514778137,9500,0.99,0h40min49s,980.32421875
2546.1396872997284,10000,0.95,0h42min26s,900.3212890625
2639.7770071029663,10500,0.98,0h43min59s,960.3174438476562
2736.1822860240936,11000,0.95,0h45min36s,900.31201171875
2831.481407403946,11500,0.96,0h47min11s,920.3197631835938
2925.520438432693,12000,1.0,0h48min45s,1000.3240356445312
3021.537713289261,12500,0.97,0h50min21s,940.329345703125
3116.160049438477,13000,0.97,0h51min56s,940.3391723632812
3211.6217906475067,13500,0.99,0h53min31s,980.3275756835938
3306.309401512146,14000,0.97,0h55min6s,940.3336181640624
3401.524394750595,14500,0.97,0h56min41s,940.3316650390624
3496.2153027057648,15000,0.99,0h58min16s,980.3306884765624
3590.660553455353,15500,0.99,0h59min50s,980.337158203125
3684.441649198532,16000,1.0,1h1min24s,1000.3399658203124
3779.308334589005,16500,0.95,1h2min59s,900.3318481445312
3873.0041139125824,17000,0.95,1h4min33s,900.3403930664062
3966.4907541275024,17500,0.97,1h6min6s,940.3311767578124
4059.104421854019,18000,0.95,1h7min39s,900.3382568359375
4151.2383642196655,18500,0.96,1h9min11s,920.3370361328124
4242.662151098251,19000,0.97,1h10min42s,940.3395385742188
4333.777129173279,19500,0.99,1h12min13s,980.3416748046876
4427.346157550812,20000,0.99,1h13min47s,980.3395385742188
