Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.06,0h0min0s,-879.9523315429688
517.4359829425812,1000,0.21,0h8min37s,-579.9036254882812
784.5959761142731,1500,0.43,0h13min4s,-139.84349060058594
925.3345420360564,2000,0.65,0h15min25s,300.2133178710937
1031.7037756443024,2500,0.71,0h17min11s,420.2380676269531
1136.0554058551788,3000,0.75,0h18min56s,500.2508544921875
1253.2491800785065,3500,0.81,0h20min53s,620.2313232421875
1357.2344567775726,4000,0.84,0h22min37s,680.2554321289062
1460.9705777168274,4500,0.85,0h24min20s,700.2635498046875
1562.3199350833893,5000,0.94,0h26min2s,880.2943725585938
1665.0040366649628,5500,0.94,0h27min45s,880.294921875
1767.8199996948242,6000,0.92,0h29min27s,840.2841796875
1870.8184685707088,6500,0.93,0h31min10s,860.291015625
1973.8096358776093,7000,0.97,0h32min53s,940.3047485351562
2075.6359481811523,7500,1.0,0h34min35s,1000.3053588867188
2178.388117790222,8000,0.96,0h36min18s,920.30322265625
2281.230716943741,8500,0.95,0h38min1s,900.297607421875
2385.4045696258545,9000,0.98,0h39min45s,960.303466796875
2489.199719190597,9500,0.99,0h41min29s,980.3048706054688
2592.284023284912,10000,0.99,0h43min12s,980.310302734375
2694.544040679932,10500,0.99,0h44min54s,980.3087768554688
2797.212619781494,11000,0.98,0h46min37s,960.3063354492188
2899.730840921402,11500,0.99,0h48min19s,980.3049926757812
3004.329763174057,12000,0.95,0h50min4s,900.2911376953125
3106.2714309692383,12500,0.95,0h51min46s,900.2984619140625
3209.1701278686523,13000,0.99,0h53min29s,980.3077392578124
3311.6753215789795,13500,1.0,0h55min11s,1000.3111572265624
3415.053013086319,14000,0.99,0h56min55s,980.3056030273438
3516.772970676422,14500,0.98,0h58min36s,960.3021240234376
3619.934107780457,15000,0.97,1h0min19s,940.2958984375
3720.8840148448944,15500,0.99,1h2min0s,980.3057250976562
3823.290110111237,16000,0.98,1h3min43s,960.294189453125
3924.535150051117,16500,1.0,1h5min24s,1000.3029174804688
4025.6019020080566,17000,0.98,1h7min5s,960.2899780273438
4128.532235622406,17500,0.98,1h8min48s,960.2779541015624
4238.746885061264,18000,0.98,1h10min38s,960.190673828125
4345.155988693237,18500,0.97,1h12min25s,940.2047729492188
4449.85307765007,19000,0.97,1h14min9s,940.2391967773438
4552.5100955963135,19500,1.0,1h15min52s,1000.2739868164062
4653.390425682068,20000,1.0,1h17min33s,1000.3033447265624
