Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.3,0h0min0s,-999.98876953125
562.8127040863037,1000,0.32,0h9min22s,-999.9794311523438
821.7100613117218,1500,0.42,0h13min41s,-959.9649047851562
1110.4567308425903,2000,0.33,0h18min30s,-939.956787109375
1319.5514829158783,2500,0.56,0h21min59s,-879.9456787109375
1490.9409658908844,3000,0.38,0h24min50s,-639.93798828125
1660.5567984580994,3500,0.59,0h27min40s,-419.9302673339844
1792.0516424179075,4000,0.34,0h29min52s,-319.9188842773437
1935.4113595485687,4500,0.47,0h32min15s,-59.906497955322266
2066.695918560028,5000,0.65,0h34min26s,300.1129150390625
2187.029581308365,5500,0.68,0h36min27s,360.1177673339844
2310.5206072330475,6000,0.7,0h38min30s,400.1083984375
2434.671104907989,6500,0.75,0h40min34s,500.1076354980469
2557.554087162018,7000,0.82,0h42min37s,640.1114501953125
2681.5758306980133,7500,0.83,0h44min41s,660.1103515625
2804.718280315399,8000,0.84,0h46min44s,680.1124877929688
2928.5253324508667,8500,0.84,0h48min48s,680.1094970703125
3052.36038851738,9000,0.83,0h50min52s,660.1104125976562
3173.2996759414677,9500,0.9,0h52min53s,800.1152954101562
3295.9026708602905,10000,0.89,0h54min55s,780.1134033203125
3418.256275653839,10500,0.9,0h56min58s,800.1143188476562
3539.8091340065,11000,0.94,0h58min59s,880.1178588867188
3662.086791992188,11500,0.92,1h1min2s,840.1165771484375
3784.2014446258554,12000,0.92,1h3min4s,840.1151733398438
3906.505054712296,12500,0.96,1h5min6s,920.1180419921876
4027.786824464798,13000,0.93,1h7min7s,860.1156616210938
4147.21191239357,13500,0.93,1h9min7s,860.1168823242188
4266.205730438232,14000,0.95,1h11min6s,900.11962890625
4383.80334353447,14500,0.97,1h13min3s,940.1204223632812
4501.217723846436,15000,0.99,1h15min1s,980.121337890625
