Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.4,0h0min0s,-999.9861450195312
506.8812370300293,1000,0.21,0h8min26s,-999.9869384765624
788.8288879394531,1500,0.41,0h13min8s,-979.9758911132812
979.4282298088074,2000,0.38,0h16min19s,-839.9622802734375
1182.7820520401,2500,0.37,0h19min42s,-859.9517822265625
1324.3278934955597,3000,0.37,0h22min4s,-659.9449462890625
1491.7479410171509,3500,0.39,0h24min51s,-219.9187164306641
1665.8523252010343,4000,0.52,0h27min45s,40.09162521362305
1793.579806804657,4500,0.61,0h29min53s,220.0951995849609
1917.8362464904783,5000,0.69,0h31min57s,380.1007995605469
2040.127427816391,5500,0.71,0h34min0s,420.1036987304688
2161.839890480041,6000,0.81,0h36min1s,620.109375
2284.7690703868866,6500,0.8,0h38min4s,600.1072387695312
2404.495581626892,7000,0.89,0h40min4s,780.1175537109375
2526.941992998123,7500,0.84,0h42min6s,680.1100463867188
2648.515489578247,8000,0.87,0h44min8s,740.1129760742188
2770.079334974289,8500,0.89,0h46min10s,780.1137084960938
2892.017746925354,9000,0.89,0h48min12s,780.113525390625
3012.892764091492,9500,0.93,0h50min12s,860.1173706054688
3133.3307271003723,10000,0.87,0h52min13s,740.11376953125
3253.7382850646973,10500,0.94,0h54min13s,880.1187133789062
3374.2560515403748,11000,0.95,0h56min14s,900.1185913085938
3494.68206357956,11500,0.96,0h58min14s,920.1184692382812
3614.0220096111298,12000,0.99,1h0min14s,980.1217651367188
3733.9398353099823,12500,0.97,1h2min13s,940.1204833984376
3853.923497200012,13000,0.99,1h4min13s,980.121337890625
3973.9044876098633,13500,0.97,1h6min13s,940.12109375
4093.588678121567,14000,0.91,1h8min13s,820.1154174804688
4211.967431545258,14500,0.95,1h10min11s,900.1174926757812
4331.498680591583,15000,0.94,1h12min11s,880.1163330078125
