Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.31,0h0min0s,-999.977294921875
518.401858329773,1000,0.32,0h8min38s,-999.9703979492188
1021.4435963630676,1500,0.31,0h17min1s,-979.9444580078124
1308.0951528549194,2000,0.43,0h21min48s,-939.9204711914062
1544.0566396713257,2500,0.24,0h25min44s,-919.9176635742188
1680.8246321678162,3000,0.31,0h28min0s,-779.886474609375
1811.964290380478,3500,0.32,0h30min11s,-359.8731384277344
1918.6268548965452,4000,0.56,0h31min58s,120.1548309326172
2028.3603177070615,4500,0.6,0h33min48s,200.1482696533203
2142.3285262584686,5000,0.51,0h35min42s,20.131982803344727
2250.469374656677,5500,0.62,0h37min30s,240.14358520507807
2361.756448507309,6000,0.62,0h39min21s,240.14295959472656
2471.6593379974365,6500,0.59,0h41min11s,180.14248657226562
2574.765672445297,7000,0.76,0h42min54s,520.159423828125
2683.5229756832123,7500,0.72,0h44min43s,440.1484680175781
2790.896429300308,8000,0.72,0h46min30s,440.15374755859375
2895.6094925403595,8500,0.78,0h48min15s,560.1605834960938
3002.2268159389496,9000,0.75,0h50min2s,500.1567077636719
3105.4389078617096,9500,0.83,0h51min45s,660.1655883789062
3211.717614889145,10000,0.81,0h53min31s,620.161376953125
3313.708148241043,10500,0.9,0h55min13s,800.1722412109375
3416.977020740509,11000,0.86,0h56min56s,720.1678466796875
3518.7910759449005,11500,0.9,0h58min38s,800.1739501953125
3619.925304889679,12000,0.92,1h0min19s,840.175048828125
3721.7883689403534,12500,0.95,1h2min1s,900.17578125
3824.773028612137,13000,0.91,1h3min44s,820.171142578125
3925.961712121964,13500,0.93,1h5min25s,860.1746826171875
4028.213552713394,14000,0.95,1h7min8s,900.1763305664062
4128.57880115509,14500,0.96,1h8min48s,920.1785278320312
4229.010924816132,15000,0.98,1h10min29s,960.18115234375
