Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.33,0h0min0s,-939.9734497070312
407.16333270072937,1000,0.34,0h6min47s,-919.9641723632812
603.7626233100891,1500,0.48,0h10min3s,-839.946044921875
791.7161552906036,2000,0.43,0h13min11s,-739.94189453125
943.4141585826874,2500,0.55,0h15min43s,-499.9190673828125
1098.001502275467,3000,0.48,0h18min18s,-39.90631103515625
1223.4765722751615,3500,0.62,0h20min23s,240.0989990234375
1350.344791889191,4000,0.57,0h22min30s,140.09561157226562
1474.1450440883636,4500,0.67,0h24min34s,340.1039428710937
1598.1712381839752,5000,0.76,0h26min38s,520.10546875
1722.8765079975128,5500,0.75,0h28min42s,500.1059875488281
1847.2912213802335,6000,0.74,0h30min47s,480.1027221679688
1970.5175879001615,6500,0.82,0h32min50s,640.1094360351562
2095.432251214981,7000,0.79,0h34min55s,580.104736328125
2217.70445728302,7500,0.89,0h36min57s,780.1134643554688
2341.182098388672,8000,0.85,0h39min1s,700.1085815429688
2463.3532395362854,8500,0.94,0h41min3s,880.11669921875
2584.0008840560918,9000,0.95,0h43min4s,900.1182861328125
2707.213017463684,9500,0.94,0h45min7s,880.1163940429688
2828.536600112915,10000,0.94,0h47min8s,880.1176147460938
2949.423985481262,10500,0.97,0h49min9s,940.11962890625
3070.739850759506,11000,0.98,0h51min10s,960.1207885742188
3191.972231388092,11500,0.95,0h53min11s,900.1181030273438
3313.274665594101,12000,0.97,0h55min13s,940.1201171875
3433.974577903748,12500,0.98,0h57min13s,960.12060546875
3554.895922899246,13000,0.97,0h59min14s,940.1198120117188
3676.560479164124,13500,0.97,1h1min16s,940.1188354492188
3797.949642896652,14000,0.96,1h3min17s,920.11865234375
3918.214859485626,14500,0.98,1h5min18s,960.1201782226562
4036.519149303436,15000,0.97,1h7min16s,940.1201171875
