Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.37,0h0min0s,-659.940185546875
3594.8800933361053,1000,0.4,0h59min54s,-199.9232788085937
5792.607789516449,1500,0.68,1h36min32s,360.0819091796875
6550.412192583084,2000,0.69,1h49min10s,380.0783996582031
7085.426440954208,2500,0.85,1h58min5s,700.0819702148438
7251.699177503586,3000,0.93,2h0min51s,860.0822143554688
7345.693113088608,3500,0.91,2h2min25s,820.0787963867188
7439.087047576904,4000,0.96,2h3min59s,920.07861328125
7606.744949102402,4500,0.92,2h6min46s,840.0768432617188
7697.615047216415,5000,0.99,2h8min17s,980.0808715820312
7980.310912132263,5500,0.99,2h13min0s,980.0816650390624
8069.983635425568,6000,1.0,2h14min29s,1000.0805053710938
8161.575438499451,6500,0.97,2h16min1s,940.0789794921876
8254.268765449524,7000,0.97,2h17min34s,940.0794067382812
8348.960802555084,7500,0.97,2h19min8s,940.078857421875
8438.366619825363,8000,1.0,2h20min38s,1000.0784912109376
8527.587599992752,8500,0.99,2h22min7s,980.078125
8615.777104616165,9000,0.98,2h23min35s,960.078369140625
8704.401304721832,9500,0.97,2h25min4s,940.0774536132812
8794.152209997177,10000,0.95,2h26min34s,900.0752563476562
8884.140315294266,10500,0.98,2h28min4s,960.0783081054688
9048.484639167786,11000,0.99,2h30min48s,980.0791015625
9241.915548324583,11500,0.97,2h34min1s,940.0784912109376
9330.85305905342,12000,0.99,2h35min30s,980.0789794921876
9419.744198560717,12500,0.98,2h36min59s,960.0780029296876
9507.859889030457,13000,0.99,2h38min27s,980.0778198242188
9778.378005981443,13500,1.0,2h42min58s,1000.080322265625
9868.41130399704,14000,0.99,2h44min28s,980.0797729492188
9957.745489120483,14500,1.0,2h45min57s,1000.0794067382812
10046.082077026367,15000,1.0,2h47min26s,1000.0785522460938
