Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.34,0h0min0s,-519.9409790039062
3349.8366837501526,1000,0.58,0h55min49s,160.0731658935547
4331.622472524643,1500,0.74,1h12min11s,480.0748596191406
4888.203713178635,2000,0.84,1h21min28s,680.074951171875
5951.029053211212,2500,0.88,1h39min11s,760.0769653320312
6078.425490140915,3000,0.9,1h41min18s,800.077392578125
6179.75146985054,3500,0.92,1h42min59s,840.079345703125
6353.473346710205,4000,0.86,1h45min53s,720.07763671875
6449.07967376709,4500,0.94,1h47min29s,880.0804443359375
6590.912705898285,5000,0.96,1h49min50s,920.0817260742188
6820.644946336746,5500,0.97,1h53min40s,940.07958984375
6913.770742177963,6000,0.98,1h55min13s,960.0811767578124
7037.811891794205,6500,0.96,1h57min17s,920.079833984375
7134.096966505051,7000,0.97,1h58min54s,940.0768432617188
7252.725604057312,7500,0.98,2h0min52s,960.0789794921876
7383.967174530029,8000,0.95,2h3min3s,900.0798950195312
7507.847026586533,8500,0.91,2h5min7s,820.078125
7598.801225662231,9000,0.94,2h6min38s,880.0802612304688
7689.244107246399,9500,0.98,2h8min9s,960.0819091796876
7779.623576402664,10000,0.99,2h9min39s,980.0800170898438
7869.821034669876,10500,0.97,2h11min9s,940.0787353515624
7961.237263202667,11000,0.91,2h12min41s,820.0771484375
8051.666574478149,11500,0.94,2h14min11s,880.0751953125
8141.497301578522,12000,1.0,2h15min41s,1000.078369140625
8234.618391275406,12500,0.98,2h17min14s,960.078857421875
8326.960551261902,13000,0.98,2h18min46s,960.0809936523438
8421.013854026794,13500,0.97,2h20min21s,940.0801391601562
8513.944950342178,14000,0.98,2h21min53s,960.08251953125
8607.87284731865,14500,0.96,2h23min27s,920.079833984375
8702.387147665024,15000,0.99,2h25min2s,980.0795288085938
