n_steps,time,mean_reward
39,0h2min28s,0.33
110,0h3min45s,0.37
210,0h5min21s,0.42
374,0h7min8s,0.44
428,0h8min22s,0.44
790,0h9min37s,0.49
1142,0h10min42s,0.54
1474,0h11min43s,0.57
1632,0h12min43s,0.59
2322,0h13min44s,0.63
2692,0h14min47s,0.63
3655,0h15min48s,0.68
