Wall time,Step,mean_reward,time
0.0,500,0.3523391187191009,0h0min0s
164.31025290489197,1000,0.3955938220024109,0h2min44s
222.07826900482178,1500,0.4283333122730255,0h3min42s
264.47088265419006,2000,0.4724999666213989,0h4min24s
295.7174460887909,2500,0.4916666448116302,0h4min55s
322.2402608394623,3000,0.5383333563804626,0h5min22s
354.91293501853943,3500,0.5583333373069763,0h5min54s
366.70198225975037,4000,0.5683333277702332,0h6min6s
417.36652517318726,4500,0.6016666889190674,0h6min57s
452.1962032318115,5000,0.6391667127609253,0h7min32s
485.0602171421051,5500,0.6691666841506958,0h8min5s
512.803594827652,6000,0.6958333253860474,0h8min32s
537.3378038406372,6500,0.7116666436195374,0h8min57s
562.9536535739899,7000,0.7233333587646484,0h9min22s
609.1030261516571,7500,0.7433333396911621,0h10min9s
627.5866134166718,8000,0.7549999952316284,0h10min27s
658.5176432132721,8500,0.7674999833106995,0h10min58s
680.248982667923,9000,0.7800000309944153,0h11min20s
699.8767004013062,9500,0.7758333683013916,0h11min39s
724.0370545387268,10000,0.7933333516120911,0h12min4s
734.3293290138245,10500,0.7975000739097595,0h12min14s
738.9969239234924,11000,0.799166738986969,0h12min18s
744.7019202709198,11500,0.8041667342185974,0h12min24s
760.4329495429993,12000,0.8075000643730164,0h12min40s
773.9865770339966,12500,0.8066667318344116,0h12min53s
798.2672610282898,13000,0.8091667294502258,0h13min18s
824.9862906932831,13500,0.8116667866706848,0h13min44s
852.0843205451965,14000,0.8125001192092896,0h14min12s
877.3406057357788,14500,0.8091667890548706,0h14min37s
889.134358882904,15000,0.8275001049041748,0h14min49s
917.8149993419647,15500,0.8375000953674316,0h15min17s
939.3740191459656,16000,0.8341667652130127,0h15min39s
