n_steps,time,mean_reward
2,0h1min6s,0.67
8,0h2min35s,0.38
11,0h4min0s,0.4
13,0h5min35s,0.33
15,0h7min0s,0.31
22,0h9min51s,0.32
30,0h11min3s,0.3
37,0h13min3s,0.28
56,0h14min26s,0.31
63,0h17min7s,0.32
76,0h19min2s,0.35
90,0h20min54s,0.34
110,0h24min1s,0.36
135,0h25min40s,0.38
459,0h27min13s,0.4
500,0h29min20s,0.41
835,0h30min38s,0.42
1396,0h31min45s,0.44
2258,0h33min24s,0.45
4118,0h37min4s,0.46
24365,1h16min27s,0.46
