n_steps,time,mean_reward
306,0h1min3s,0.3
3307,0h2min57s,0.32
6308,0h6min2s,0.33
9309,0h8min51s,0.35
12474,0h12min18s,0.32
12867,0h13min26s,0.33
15868,0h16min22s,0.33
18869,0h18min4s,0.33
24871,0h19min44s,0.33
30873,0h23min19s,0.34
33874,0h24min33s,0.34
36875,0h27min2s,0.34
39876,0h28min4s,0.34
42877,0h30min31s,0.34
45878,0h33min20s,0.34
48902,0h35min52s,0.34
