n_steps,time,mean_reward,mean_length
500,0h0min12s,0.0,500.0
1000,0h0min25s,0.0,500.0
1500,0h0min48s,0.0,500.0
2000,0h1min12s,0.0,500.0
2500,0h1min38s,0.0,500.0
3000,0h2min4s,0.0,500.0
3500,0h2min29s,0.0,500.0
4000,0h2min54s,0.0,500.0
4500,0h3min20s,0.0,500.0
5000,0h3min46s,0.0,500.0
5500,0h4min11s,0.0,500.0
6000,0h4min37s,0.0,500.0
6500,0h5min2s,0.0,500.0
7000,0h5min27s,0.0,500.0
7500,0h5min53s,0.0,500.0
8000,0h6min18s,0.0,500.0
8500,0h6min43s,0.0,500.0
9000,0h7min8s,0.0,500.0
9500,0h7min34s,0.0,500.0
10000,0h7min59s,0.0,500.0
10500,0h8min25s,0.0,500.0
11000,0h8min50s,0.0,500.0
11500,0h9min16s,0.0,500.0
12000,0h9min42s,0.0,500.0
12500,0h10min7s,0.0,500.0
13000,0h10min33s,0.0,500.0
13500,0h10min59s,0.0,500.0
14000,0h11min24s,0.0,500.0
14500,0h11min50s,0.0,500.0
15000,0h12min15s,0.0,500.0
15500,0h12min41s,0.0,500.0
16000,0h13min6s,0.0,500.0
16500,0h13min33s,0.01,500.0
17000,0h13min58s,0.0,500.0
17500,0h14min24s,0.0,500.0
18000,0h14min49s,0.0,500.0
18500,0h15min15s,0.0,500.0
19000,0h15min41s,0.0,500.0
19500,0h16min7s,0.0,500.0
20000,0h16min32s,0.0,500.0
20500,0h16min57s,0.0,500.0
21000,0h17min23s,0.0,500.0
21500,0h17min49s,0.01,500.0
22000,0h18min15s,0.01,500.0
22500,0h18min41s,0.01,500.0
23000,0h19min7s,0.01,500.0
23500,0h19min33s,0.01,500.0
24000,0h20min0s,0.01,500.0
24500,0h20min26s,0.01,500.0
25000,0h20min53s,0.01,500.0
25500,0h21min19s,0.01,500.0
26000,0h21min45s,0.01,500.0
26500,0h22min12s,0.01,500.0
27000,0h22min38s,0.01,500.0
27500,0h23min4s,0.01,500.0
28000,0h23min31s,0.01,500.0
28500,0h23min58s,0.01,500.0
29000,0h24min23s,0.01,500.0
29500,0h24min50s,0.01,500.0
30000,0h25min16s,0.01,500.0
30500,0h25min42s,0.01,500.0
31000,0h26min8s,0.01,500.0
31500,0h26min34s,0.01,500.0
32000,0h27min0s,0.01,500.0
32500,0h27min27s,0.01,500.0
33000,0h27min53s,0.01,500.0
33500,0h28min20s,0.01,500.0
34000,0h28min46s,0.01,500.0
34500,0h29min12s,0.01,500.0
35000,0h29min38s,0.01,500.0
35500,0h30min4s,0.01,500.0
36000,0h30min30s,0.01,500.0
36500,0h30min56s,0.01,500.0
37000,0h31min23s,0.01,500.0
37500,0h31min49s,0.01,500.0
38000,0h32min16s,0.01,500.0
38500,0h32min42s,0.01,500.0
39000,0h33min8s,0.01,500.0
39500,0h33min35s,0.01,500.0
40000,0h34min0s,0.01,500.0
