n_steps,time,mean_reward
3118,0h1min7s,0.42
6301,0h2min11s,0.45
9729,0h4min24s,0.38
10184,0h5min30s,0.33
16246,0h7min2s,0.32
16587,0h8min2s,0.3
19606,0h10min2s,0.3
22634,0h11min6s,0.3
26353,0h12min31s,0.31
29495,0h14min20s,0.3
32526,0h16min18s,0.3
35864,0h19min35s,0.31
38920,0h22min39s,0.31
41993,0h26min1s,0.3
45080,0h28min38s,0.31
48219,0h31min22s,0.31
51220,0h34min19s,0.32
54221,0h37min2s,0.32
57222,0h39min45s,0.32
60223,0h42min7s,0.32
63224,0h44min36s,0.32
