Wall time,Step,mean_reward,time
0.0,500,0.5001000000983477,0h0min0s
15.383431911468506,1000,0.5001000000983477,0h0min15s
31.5255138874054,1500,0.5001000000983477,0h0min31s
48.91223406791687,2000,0.5001000000983477,0h0min48s
65.26019048690796,2500,0.5001000000983477,0h1min5s
81.63319325447083,3000,0.5001000000983477,0h1min21s
121.342218875885,3500,0.500127551138401,0h2min1s
139.3816204071045,4000,0.500127551138401,0h2min19s
154.95570850372314,4500,0.500127551138401,0h2min34s
170.65781831741333,5000,0.500127551138401,0h2min50s
188.77294921875,5500,0.500127551138401,0h3min8s
206.20129084587097,6000,0.500127551138401,0h3min26s
248.20058870315552,6500,0.5001388889998197,0h4min8s
264.9265327453613,7000,0.5001388889998197,0h4min24s
282.5276198387146,7500,0.5001388889998197,0h4min42s
300.7089653015137,8000,0.5001388889998197,0h5min0s
317.103413105011,8500,0.5001388889998197,0h5min17s
335.1335844993592,9000,0.5001388889998197,0h5min35s
364.61746191978455,9500,0.5001535715460778,0h6min4s
382.2612466812134,10000,0.5001535715460778,0h6min22s
399.7933142185211,10500,0.5001535715460778,0h6min39s
417.7181770801544,11000,0.5001535715460778,0h6min57s
433.91415309906006,11500,0.5001535715460778,0h7min13s
451.7725965976715,12000,0.5001535715460778,0h7min31s
492.76826095581055,12500,0.5001547619998455,0h8min12s
510.769882440567,13000,0.5001547619998455,0h8min30s
528.5236783027649,13500,0.5001547619998455,0h8min48s
545.2789103984833,14000,0.5001547619998455,0h9min5s
562.3075885772705,14500,0.5001547619998455,0h9min22s
580.0332796573639,15000,0.5001547619998455,0h9min40s
634.1070535182953,15500,0.5001690476685763,0h10min34s
651.899133682251,16000,0.5001690476685763,0h10min51s
675.5814142227173,16500,0.5001690476685763,0h11min15s
695.1299970149994,17000,0.5001690476685763,0h11min35s
715.4138956069946,17500,0.5001690476685763,0h11min55s
733.1264045238495,18000,0.5001690476685763,0h12min13s
776.4194958209991,18500,0.5001722689718008,0h12min56s
824.3023037910461,19000,0.5001804511845112,0h13min44s
843.4297378063202,19500,0.5001804511845112,0h14min3s
860.6964573860168,20000,0.5001804511845112,0h14min20s
878.4754500389099,20500,0.5001804511845112,0h14min38s
895.5038795471191,21000,0.5001804511845112,0h14min55s
913.228660583496,21500,0.5001804511845112,0h15min13s
967.768620967865,22000,0.5001834416091442,0h16min7s
985.2947597503662,22500,0.5001834416091442,0h16min25s
1001.1197190284728,23000,0.5001834416091442,0h16min41s
1018.5613853931428,23500,0.5001834416091442,0h16min58s
1035.1941480636597,24000,0.5001834416091442,0h17min15s
1052.290800333023,24500,0.5001834416091442,0h17min32s
1093.1078000068665,25000,0.5001845238506794,0h18min13s
1110.076416015625,25500,0.5001845238506794,0h18min30s
1126.817720413208,26000,0.5001845238506794,0h18min46s
1144.3930413722992,26500,0.5001845238506794,0h19min4s
1159.2841475009918,27000,0.5001845238506794,0h19min19s
1175.727530002594,27500,0.5001845238506794,0h19min35s
1205.4352085590365,28000,0.5001871428936719,0h20min5s
1222.6185483932495,28500,0.5001871428936719,0h20min22s
1241.2958636283877,29000,0.5001871428936719,0h20min41s
1260.3205144405365,29500,0.5001871428936719,0h21min0s
1278.3689925670624,30000,0.5001871428936719,0h21min18s
1294.685265302658,30500,0.5001871428936719,0h21min34s
1348.5364944934845,31000,0.5001875000298023,0h22min28s
1364.886442899704,31500,0.5001875000298023,0h22min44s
1381.9178788661957,32000,0.5001875000298023,0h23min1s
1398.2193202972412,32500,0.5001875000298023,0h23min18s
1415.4399518966677,33000,0.5001875000298023,0h23min35s
1431.7819414138794,33500,0.5001875000298023,0h23min51s
1462.2455697059631,34000,0.500189655199647,0h24min22s
1480.5722551345823,34500,0.500189655199647,0h24min40s
1496.9075152873993,35000,0.500189655199647,0h24min56s
1513.8444910049438,35500,0.500189655199647,0h25min13s
1531.3412210941317,36000,0.500189655199647,0h25min31s
1549.7097098827362,36500,0.500189655199647,0h25min49s
1579.7869153022766,37000,0.5001904762238264,0h26min19s
1596.8072555065155,37500,0.5001904762238264,0h26min36s
1613.4161405563354,38000,0.5001904762238264,0h26min53s
1629.999639749527,38500,0.5001904762238264,0h27min9s
1646.9052143096924,39000,0.5001904762238264,0h27min26s
1664.465095758438,39500,0.5001904762238264,0h27min44s
1693.4942166805267,40000,0.5001889401078224,0h28min13s
1710.308838844299,40500,0.5001889401078224,0h28min30s
1727.136756658554,41000,0.5001889401078224,0h28min47s
1744.8308248519895,41500,0.5001889401078224,0h29min4s
1761.0178396701813,42000,0.5001889401078224,0h29min21s
1778.0846111774445,42500,0.5001889401078224,0h29min38s
1807.6820497512815,43000,0.5001919643133879,0h30min7s
1838.518714427948,43500,0.50018939396739,0h30min38s
1859.4204144477844,44000,0.50018939396739,0h30min59s
1877.35941529274,44500,0.50018939396739,0h31min17s
1895.7950348854065,45000,0.50018939396739,0h31min35s
1912.444077014923,45500,0.50018939396739,0h31min52s
1929.392207622528,46000,0.50018939396739,0h32min9s
1960.3806176185608,46500,0.5001911765038967,0h32min40s
1977.339425086975,47000,0.5001911765038967,0h32min57s
1994.771371841431,47500,0.5001911765038967,0h33min14s
2011.0852863788605,48000,0.5001911765038967,0h33min31s
2027.9441711902616,48500,0.5001911765038967,0h33min47s
2045.123376607895,49000,0.5001911765038967,0h34min5s
2075.57480096817,49500,0.500191836759448,0h34min35s
2092.517179489136,50000,0.500191836759448,0h34min52s
2108.4820578098297,50500,0.500191836759448,0h35min8s
2124.9694550037384,51000,0.500191836759448,0h35min24s
2140.924525499344,51500,0.500191836759448,0h35min40s
2158.473581314087,52000,0.500191836759448,0h35min58s
2190.5716609954834,52500,0.500191468283534,0h36min30s
2206.9038581848145,53000,0.500191468283534,0h36min46s
2223.5029051303864,53500,0.500191468283534,0h37min3s
2241.360694885254,54000,0.500191468283534,0h37min21s
2258.1002473831177,54500,0.500191468283534,0h37min38s
2275.0451970100403,55000,0.500191468283534,0h37min55s
2309.681271791458,55500,0.5001930502206087,0h38min29s
2328.165699481964,56000,0.5001930502206087,0h38min48s
