n_steps,time,mean_reward,mean_length
1102,0h0min8s,0.43,110.2
2174,0h0min31s,0.43,108.7
3037,0h0min53s,0.42,101.23
4081,0h1min21s,0.41,102.03
5202,0h1min47s,0.4,104.04
6012,0h2min8s,0.38,98.24
6829,0h2min31s,0.34,92.22
7910,0h2min57s,0.31,97.51
8751,0h3min20s,0.29,93.53
9888,0h3min51s,0.28,93.84
10910,0h4min17s,0.27,96.37
11924,0h4min42s,0.27,101.86
12944,0h5min8s,0.28,100.67
14063,0h5min35s,0.29,105.49
15313,0h6min6s,0.3,108.33
16529,0h6min36s,0.3,112.14
17586,0h7min5s,0.3,112.98
18647,0h7min34s,0.32,113.78
19711,0h8min0s,0.32,112.71
20696,0h8min26s,0.32,110.39
21578,0h8min49s,0.33,100.96
22453,0h9min13s,0.33,97.39
23483,0h9min38s,0.31,96.78
24428,0h10min5s,0.31,94.45
25685,0h10min35s,0.34,99.78
26821,0h11min4s,0.34,103.73
27895,0h11min29s,0.35,108.67
28825,0h11min54s,0.37,108.06
29865,0h12min21s,0.35,107.27
30924,0h12min45s,0.32,104.69
32070,0h13min13s,0.34,106.06
33201,0h13min43s,0.35,107.02
34307,0h14min11s,0.36,109.45
35361,0h14min39s,0.37,109.73
36202,0h15min0s,0.36,106.31
37209,0h15min25s,0.33,102.73
38059,0h15min46s,0.29,98.59
39040,0h16min12s,0.26,94.76
40073,0h16min39s,0.23,94.35
41112,0h17min5s,0.21,98.24
42246,0h17min34s,0.17,99.65
43229,0h18min1s,0.17,103.33
44378,0h18min32s,0.16,106.63
45642,0h19min5s,0.16,111.16
46616,0h19min30s,0.18,109.88
47945,0h20min5s,0.23,113.71
48965,0h20min32s,0.24,114.43
49925,0h20min58s,0.25,110.73
51097,0h21min28s,0.26,108.92
52110,0h21min53s,0.24,108.25
53270,0h22min23s,0.23,106.37
54376,0h22min52s,0.23,106.82
55495,0h23min21s,0.24,111.18
56503,0h23min51s,0.23,109.24
57560,0h24min19s,0.23,108.02
58789,0h24min52s,0.23,111.2
59720,0h25min20s,0.22,106.75
60986,0h25min54s,0.19,108.24
62263,0h26min29s,0.2,113.33
63459,0h27min0s,0.19,117.63
64740,0h27min38s,0.2,118.65
65826,0h28min10s,0.22,121.69
66861,0h28min38s,0.23,117.16
68083,0h29min13s,0.24,116.08
69164,0h29min45s,0.24,113.82
70204,0h30min17s,0.22,109.1
71378,0h30min53s,0.22,110.82
72273,0h31min19s,0.23,108.08
73721,0h32min0s,0.24,114.18
74795,0h32min32s,0.22,111.06
75805,0h33min4s,0.22,111.78
76861,0h33min39s,0.22,109.47
77936,0h34min12s,0.2,113.0
79109,0h34min49s,0.19,107.61
80259,0h35min24s,0.2,108.84
81391,0h36min1s,0.21,112.59
82457,0h36min32s,0.2,111.69
83381,0h37min2s,0.19,108.73
84576,0h37min37s,0.19,109.16
85630,0h38min10s,0.16,107.94
86835,0h38min47s,0.16,108.71
87991,0h39min22s,0.17,110.47
89024,0h39min55s,0.16,112.61
90370,0h40min36s,0.17,116.18
91508,0h41min10s,0.21,117.22
92666,0h41min45s,0.2,116.29
93664,0h42min16s,0.19,113.2
94732,0h42min48s,0.2,113.88
95936,0h43min25s,0.22,111.1
97080,0h44min2s,0.19,111.22
98214,0h44min39s,0.22,110.75
99182,0h45min11s,0.22,110.16
100133,0h45min40s,0.22,108.43
101343,0h46min18s,0.22,107.98
102500,0h46min54s,0.21,108.59
103386,0h47min21s,0.21,103.37
104380,0h47min53s,0.21,103.88
105532,0h48min29s,0.24,107.82
106507,0h49min0s,0.24,102.8
107789,0h49min39s,0.25,105.67
108991,0h50min15s,0.27,110.33
109958,0h50min43s,0.29,111.33
110853,0h51min13s,0.27,107.31
111987,0h51min46s,0.28,109.41
113099,0h52min20s,0.28,106.84
114222,0h52min53s,0.27,104.53
115446,0h53min29s,0.28,110.65
116651,0h54min7s,0.3,114.51
117736,0h54min37s,0.28,115.47
118744,0h55min4s,0.27,112.65
