n_steps,time,mean_reward,mean_length
1021,0h0min6s,0.36,102.1
2019,0h0min28s,0.41,100.95
3188,0h0min58s,0.43,106.27
4184,0h1min24s,0.41,104.6
5016,0h1min43s,0.41,100.32
5861,0h2min6s,0.39,95.35
6896,0h2min31s,0.38,98.73
7891,0h2min57s,0.34,95.06
9137,0h3min24s,0.35,100.41
10200,0h3min51s,0.34,103.61
11364,0h4min21s,0.33,109.86
12355,0h4min45s,0.33,109.0
13391,0h5min12s,0.33,108.96
14315,0h5min36s,0.34,104.06
15170,0h5min58s,0.33,99.41
16205,0h6min24s,0.3,96.88
17308,0h6min53s,0.3,98.22
18654,0h7min27s,0.31,105.16
19778,0h7min57s,0.29,109.08
20840,0h8min24s,0.29,112.18
21966,0h8min53s,0.31,114.92
22861,0h9min17s,0.29,110.0
23792,0h9min41s,0.28,104.49
24798,0h10min5s,0.29,99.76
25624,0h10min28s,0.27,96.63
26593,0h10min55s,0.26,92.69
27543,0h11min20s,0.28,92.45
28450,0h11min44s,0.3,92.12
29700,0h12min15s,0.31,98.08
30617,0h12min40s,0.31,99.86
31661,0h13min5s,0.32,101.33
32715,0h13min33s,0.33,103.69
33846,0h14min0s,0.35,107.76
34917,0h14min28s,0.34,105.8
36248,0h15min1s,0.34,112.25
37304,0h15min29s,0.36,112.61
38527,0h15min58s,0.36,115.92
39462,0h16min23s,0.34,110.82
40587,0h16min53s,0.34,113.14
41369,0h17min15s,0.34,102.37
42359,0h17min41s,0.32,101.08
43516,0h18min12s,0.32,100.92
44798,0h18min44s,0.33,106.59
45990,0h19min14s,0.33,107.9
47039,0h19min42s,0.35,114.1
48178,0h20min12s,0.34,116.06
49234,0h20min39s,0.31,114.08
50359,0h21min9s,0.28,112.2
51359,0h21min38s,0.23,107.24
52432,0h22min6s,0.18,107.71
53432,0h22min35s,0.13,104.98
54295,0h22min57s,0.13,100.29
55308,0h23min24s,0.14,99.0
56499,0h23min53s,0.16,102.75
57459,0h24min20s,0.19,100.53
58525,0h24min49s,0.23,101.82
59685,0h25min19s,0.26,107.65
60785,0h25min51s,0.27,110.12
62005,0h26min22s,0.29,108.55
63159,0h26min52s,0.29,113.73
64344,0h27min23s,0.31,116.06
65395,0h27min50s,0.3,113.92
66532,0h28min21s,0.28,115.39
67632,0h28min52s,0.26,112.9
68793,0h29min23s,0.25,112.43
69746,0h29min52s,0.23,108.45
70900,0h30min26s,0.23,109.22
72026,0h30min58s,0.26,110.94
73037,0h31min26s,0.28,107.94
74194,0h32min3s,0.29,107.86
75069,0h32min29s,0.3,105.35
76174,0h33min2s,0.33,106.53
77162,0h33min31s,0.3,102.67
78250,0h34min3s,0.29,104.18
79171,0h34min31s,0.3,101.45
80396,0h35min6s,0.29,104.8
81402,0h35min36s,0.27,103.37
82536,0h36min9s,0.28,107.33
83470,0h36min40s,0.28,104.71
84613,0h37min15s,0.27,107.14
85599,0h37min45s,0.26,103.98
86557,0h38min14s,0.25,104.75
87670,0h38min46s,0.24,102.63
88711,0h39min19s,0.25,104.73
89817,0h39min51s,0.25,105.1
91194,0h40min31s,0.28,111.67
92345,0h41min3s,0.29,115.45
93358,0h41min32s,0.29,113.49
94458,0h42min2s,0.29,114.65
95419,0h42min31s,0.29,112.71
96720,0h43min8s,0.27,111.14
97810,0h43min42s,0.23,109.12
98729,0h44min11s,0.22,107.27
99689,0h44min40s,0.16,104.53
100789,0h45min16s,0.13,107.25
101809,0h45min44s,0.1,103.55
102809,0h46min15s,0.08,99.98
103752,0h46min45s,0.07,100.45
104752,0h47min16s,0.08,101.24
105605,0h47min43s,0.07,96.39
106727,0h48min17s,0.09,98.39
107723,0h48min49s,0.09,98.31
108896,0h49min26s,0.11,102.82
109803,0h49min55s,0.11,101.0
110729,0h50min24s,0.12,102.8
111692,0h50min53s,0.12,99.31
112711,0h51min26s,0.14,99.76
113762,0h51min57s,0.15,97.37
114741,0h52min24s,0.16,98.78
115760,0h52min55s,0.17,100.61
116908,0h53min27s,0.19,104.24
117977,0h53min59s,0.2,105.06
118971,0h54min30s,0.19,104.1
120015,0h55min1s,0.19,105.37
121120,0h55min38s,0.19,107.06
122289,0h56min10s,0.2,107.47
123371,0h56min41s,0.18,109.31
124519,0h57min18s,0.18,110.75
125579,0h57min50s,0.2,111.06
126663,0h58min22s,0.21,111.14
127802,0h58min56s,0.22,110.06
129116,0h59min32s,0.25,115.41
130250,1h0min4s,0.25,114.47
131296,1h0min34s,0.23,114.45
132459,1h1min9s,0.25,115.61
133280,1h1min34s,0.24,109.37
134330,1h2min7s,0.24,104.2
135645,1h2min44s,0.24,107.75
136925,1h3min21s,0.28,112.33
138011,1h3min53s,0.28,110.16
139147,1h4min26s,0.29,117.0
140267,1h4min58s,0.3,118.37
141400,1h5min31s,0.31,114.8
142534,1h6min4s,0.31,111.94
143683,1h6min38s,0.31,113.18
144904,1h7min15s,0.31,114.84
146016,1h7min46s,0.3,114.69
147184,1h8min21s,0.31,115.37
148252,1h8min55s,0.31,114.08
149359,1h9min32s,0.31,114.47
150240,1h9min57s,0.31,106.59
151261,1h10min30s,0.34,104.41
152321,1h11min4s,0.31,102.69
153620,1h11min43s,0.3,107.22
154822,1h12min20s,0.29,109.2
155936,1h12min54s,0.27,112.69
157011,1h13min28s,0.26,115.8
158021,1h13min59s,0.26,114.78
159236,1h14min36s,0.24,113.37
160345,1h15min6s,0.22,112.16
161498,1h15min41s,0.21,109.57
162632,1h16min16s,0.23,112.18
