n_steps,time,mean_reward
3000,0h1min35s,0.43
9028,0h2min49s,0.39
15030,0h3min51s,0.43
21032,0h4min56s,0.43
24087,0h6min59s,0.43
30089,0h8min3s,0.43
36091,0h10min36s,0.43
42093,0h12min6s,0.43
45094,0h13min16s,0.44
48095,0h15min8s,0.43
54097,0h17min28s,0.43
57098,0h18min45s,0.43
63555,0h20min42s,0.43
66817,0h22min18s,0.43
69818,0h24min18s,0.43
72819,0h25min27s,0.43
77124,0h27min40s,0.43
80378,0h30min42s,0.42
83379,0h32min57s,0.42
