n_steps,time,mean_reward
6001,0h1min26s,0.5
12003,0h2min55s,0.42
18005,0h4min25s,0.44
24143,0h6min7s,0.45
30145,0h7min39s,0.47
36147,0h9min12s,0.46
42149,0h10min48s,0.46
48151,0h12min20s,0.47
54153,0h13min55s,0.46
60155,0h18min11s,0.46
63156,0h22min13s,0.47
66157,0h25min17s,0.47
72159,0h26min45s,0.47
75160,0h29min0s,0.47
78161,0h32min58s,0.47
81162,0h36min53s,0.47
84163,0h40min22s,0.46
87223,0h44min26s,0.46
90224,0h48min7s,0.46
93225,0h51min7s,0.45
96226,0h53min4s,0.45
