n_steps,time,mean_reward
6,0h1min19s,0.33
10,0h3min3s,0.25
24,0h4min57s,0.4
34,0h6min33s,0.42
40,0h7min40s,0.37
50,0h9min19s,0.36
78,0h12min29s,0.34
90,0h14min25s,0.35
101,0h16min29s,0.33
141,0h18min1s,0.34
166,0h19min8s,0.34
196,0h21min53s,0.33
236,0h23min33s,0.36
244,0h25min48s,0.36
260,0h26min54s,0.36
296,0h28min11s,0.36
373,0h29min41s,0.37
1598,0h30min48s,0.42
3874,0h32min0s,0.41
