n_steps,time,mean_reward
4,0h1min43s,0.17
9,0h3min29s,0.29
16,0h4min53s,0.29
30,0h6min17s,0.35
34,0h8min42s,0.35
39,0h10min4s,0.32
53,0h11min40s,0.35
58,0h13min6s,0.37
73,0h14min24s,0.39
78,0h15min40s,0.38
106,0h17min43s,0.37
223,0h18min44s,0.36
864,0h19min52s,0.37
2058,0h21min33s,0.37
3206,0h23min7s,0.38
4554,0h25min1s,0.38
11306,0h34min23s,0.38
13995,0h38min3s,0.38
