Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.24,0h0min0s,-519.8138427734375
959.578859090805,1000,0.45,0h15min59s,-99.8238296508789
1135.2791304588318,1500,0.72,0h18min55s,440.234375
1250.6562223434448,2000,0.79,0h20min50s,580.5195922851562
1338.9855811595917,2500,0.85,0h22min18s,700.8656005859375
1416.5706269741058,3000,0.93,0h23min36s,860.98779296875
1491.4235107898712,3500,0.92,0h24min51s,841.0211791992188
1563.233053445816,4000,0.97,0h26min3s,940.9898071289062
1638.4237203598022,4500,0.95,0h27min18s,900.9957275390624
1716.1104307174685,5000,0.96,0h28min36s,920.9683227539062
1788.765347957611,5500,0.99,0h29min48s,980.89306640625
1857.165626525879,6000,0.99,0h30min57s,980.9044189453124
1956.5593638420105,6500,0.96,0h32min36s,921.00732421875
2024.6246137619016,7000,0.98,0h33min44s,961.0120849609376
2090.254101991653,7500,0.97,0h34min50s,941.0277709960938
2152.761962413788,8000,0.99,0h35min52s,981.053466796875
2217.5869998931885,8500,0.99,0h36min57s,981.0516357421876
2281.305435657501,9000,0.97,0h38min1s,941.052001953125
2342.3359129428864,9500,0.98,0h39min2s,961.0848388671876
2402.1707558631897,10000,0.99,0h40min2s,981.0741577148438
