Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.25,0h0min0s,-499.6370849609375
279.59501910209656,1000,0.65,0h4min39s,300.67303466796875
406.2067866325378,1500,0.81,0h6min46s,620.84228515625
584.4439508914948,2000,0.92,0h9min44s,840.94921875
663.9650151729584,2500,0.86,0h11min3s,720.9166870117188
745.8087725639343,3000,0.94,0h12min25s,880.9962158203125
834.747814655304,3500,0.91,0h13min54s,820.9345703125
919.1114835739136,4000,0.95,0h15min19s,901.015625
1006.342334985733,4500,0.96,0h16min46s,920.9754638671876
1098.370221376419,5000,0.95,0h18min18s,900.9630126953124
1184.1032919883728,5500,0.96,0h19min44s,920.9848022460938
1262.2620306015017,6000,0.96,0h21min2s,921.0546875
1337.718844413757,6500,0.96,0h22min17s,921.0449829101562
1414.8969678878784,7000,0.96,0h23min34s,921.0567626953124
1493.5552093982697,7500,0.99,0h24min53s,981.0753173828124
1561.9009611606598,8000,0.98,0h26min1s,961.0803833007812
1632.411165475845,8500,0.96,0h27min12s,921.0511474609376
1711.155142068863,9000,0.98,0h28min31s,961.0585327148438
1792.4909353256226,9500,0.98,0h29min52s,961.0466918945312
1882.061526298523,10000,0.99,0h31min22s,981.0716552734376
