Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.51,0h0min0s,20.49706268310547
168.36658310890198,1000,0.75,0h2min48s,500.90142822265625
239.31220293045044,1500,0.85,0h3min59s,700.9712524414062
311.09113359451294,2000,0.88,0h5min11s,761.0394287109375
375.9922080039978,2500,0.96,0h6min15s,921.06884765625
440.4933853149414,3000,0.96,0h7min20s,921.0294189453124
505.23206639289856,3500,0.94,0h8min25s,881.0350341796875
567.6706776618958,4000,0.99,0h9min27s,981.0458374023438
631.0247695446014,4500,0.97,0h10min31s,941.0455322265624
694.129870891571,5000,0.94,0h11min34s,881.0137329101562
756.7609465122223,5500,0.93,0h12min36s,861.0416870117188
820.2495963573456,6000,0.96,0h13min40s,921.0681762695312
881.6885838508606,6500,0.95,0h14min41s,901.0789794921876
943.5718343257904,7000,0.98,0h15min43s,961.0480346679688
1010.1601462364196,7500,0.98,0h16min50s,961.0684814453124
1072.9723453521729,8000,0.97,0h17min52s,941.0720825195312
1133.7096288204193,8500,0.99,0h18min53s,981.0730590820312
1196.5667741298676,9000,0.98,0h19min56s,961.0513305664062
1258.804711818695,9500,1.0,0h20min58s,1001.08251953125
1321.55357670784,10000,0.98,0h22min1s,961.063720703125
