Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.27,0h0min0s,-459.7876892089844
308.27957344055176,1000,0.57,0h5min8s,140.22715759277344
491.32573771476746,1500,0.75,0h8min11s,500.2819213867188
585.3765232563019,2000,0.77,0h9min45s,540.4481811523438
684.0148234367371,2500,0.89,0h11min24s,780.7022094726562
786.1621835231781,3000,0.93,0h13min6s,860.8424682617188
884.5667119026184,3500,0.95,0h14min44s,900.891845703125
987.1816296577454,4000,0.88,0h16min27s,760.887939453125
1078.9382829666138,4500,0.96,0h17min58s,920.9332885742188
1173.9750661849976,5000,0.98,0h19min33s,960.9318237304688
1258.3144137859344,5500,0.97,0h20min58s,941.0321655273438
1331.661623954773,6000,0.98,0h22min11s,961.0272827148438
1410.870106458664,6500,0.98,0h23min30s,960.9973754882812
1480.2835190296173,7000,0.96,0h24min40s,921.0477905273438
1550.0835180282593,7500,1.0,0h25min50s,1001.0795288085938
1614.9546432495115,8000,0.99,0h26min54s,981.0525512695312
1675.4314818382263,8500,0.99,0h27min55s,981.0640258789062
1737.8854610919952,9000,0.99,0h28min57s,981.073974609375
1804.357248067856,9500,0.99,0h30min4s,981.0762329101562
1867.932852268219,10000,1.0,0h31min7s,1001.0830688476562
