n_steps,time,mean_reward
6111,0h2min1s,0.29
9144,0h3min47s,0.31
15246,0h4min56s,0.31
21248,0h6min6s,0.33
27355,0h8min28s,0.35
30417,0h9min51s,0.34
36996,0h11min7s,0.35
42998,0h13min10s,0.35
46469,0h14min20s,0.33
49470,0h15min40s,0.33
52517,0h17min28s,0.33
58519,0h18min32s,0.34
64543,0h19min40s,0.34
