n_steps,time,mean_reward
3,0h3min31s,0.12
11,0h5min10s,0.21
19,0h6min20s,0.27
36,0h8min5s,0.33
44,0h11min4s,0.29
57,0h12min27s,0.3
72,0h13min30s,0.32
88,0h14min54s,0.34
123,0h18min51s,0.35
142,0h19min56s,0.36
173,0h22min20s,0.35
232,0h23min21s,0.37
282,0h24min57s,0.38
329,0h26min4s,0.38
381,0h27min4s,0.4
1283,0h28min6s,0.43
4610,0h29min27s,0.43
