n_steps,time,mean_reward,mean_length
683,0h0min3s,0.33,68.3
1107,0h0min7s,0.29,55.35
2121,0h0min24s,0.36,70.7
2807,0h0min38s,0.33,70.17
3644,0h0min55s,0.34,72.88
4293,0h1min9s,0.33,71.29
5169,0h1min27s,0.35,79.94
6106,0h1min46s,0.32,81.37
7087,0h2min6s,0.31,86.73
8156,0h2min26s,0.3,89.08
8897,0h2min44s,0.29,90.9
9690,0h2min59s,0.27,88.96
10413,0h3min14s,0.27,87.39
11257,0h3min31s,0.25,83.73
12061,0h3min47s,0.23,79.71
12883,0h4min6s,0.22,78.69
14015,0h4min29s,0.22,85.2
14573,0h4min42s,0.21,83.53
15653,0h5min5s,0.23,86.51
16611,0h5min25s,0.25,91.18
17389,0h5min41s,0.24,89.43
18086,0h5min55s,0.22,81.78
18983,0h6min12s,0.25,86.92
19950,0h6min32s,0.26,87.33
20907,0h6min51s,0.26,84.69
21679,0h7min7s,0.28,84.92
22457,0h7min24s,0.3,86.73
23261,0h7min41s,0.31,84.69
24081,0h7min57s,0.29,83.27
24873,0h8min14s,0.28,81.1
25787,0h8min31s,0.27,82.51
26544,0h8min46s,0.27,82.1
27558,0h9min6s,0.29,87.47
28263,0h9min21s,0.29,83.96
29040,0h9min37s,0.28,82.57
30046,0h9min57s,0.29,84.51
30995,0h10min16s,0.27,87.57
31637,0h10min31s,0.24,81.94
32555,0h10min50s,0.24,84.45
33433,0h11min8s,0.26,89.88
34433,0h11min27s,0.25,88.51
34993,0h11min40s,0.27,80.35
35745,0h11min57s,0.27,82.51
36575,0h12min14s,0.28,79.49
37210,0h12min30s,0.26,76.02
38128,0h12min48s,0.27,74.41
38944,0h13min6s,0.28,79.43
39657,0h13min23s,0.26,77.45
40331,0h13min38s,0.27,77.57
40965,0h13min51s,0.28,73.98
41755,0h14min8s,0.28,72.14
42747,0h14min28s,0.28,75.39
43487,0h14min44s,0.28,76.71
44102,0h14min59s,0.27,75.9
45043,0h15min21s,0.29,81.92
45849,0h15min38s,0.29,82.24
46629,0h15min56s,0.3,78.08
47058,0h16min7s,0.29,70.41
47774,0h16min24s,0.29,73.53
48584,0h16min42s,0.29,72.9
49258,0h16min57s,0.28,68.8
49920,0h17min11s,0.28,66.37
50374,0h17min21s,0.29,67.71
51204,0h17min39s,0.31,68.0
52068,0h17min58s,0.3,70.27
52774,0h18min13s,0.29,69.69
53530,0h18min29s,0.3,72.75
54509,0h18min51s,0.31,81.73
55247,0h19min6s,0.3,82.24
56155,0h19min27s,0.31,80.53
56885,0h19min45s,0.31,81.12
57837,0h20min7s,0.3,86.41
58904,0h20min30s,0.28,86.76
59889,0h20min54s,0.27,93.9
60889,0h21min20s,0.2,95.29
61889,0h21min45s,0.17,100.08
62804,0h22min7s,0.15,100.22
63878,0h22min31s,0.15,99.49
64646,0h22min49s,0.17,95.24
65474,0h23min7s,0.22,91.86
66324,0h23min26s,0.25,88.92
67155,0h23min45s,0.29,87.27
68005,0h24min6s,0.31,82.88
68772,0h24min25s,0.31,82.75
69435,0h24min40s,0.31,79.63
70365,0h25min4s,0.32,81.59
