n_steps,time,mean_reward,mean_length
1082,0h0min4s,0.45,108.2
1784,0h0min17s,0.4,89.2
2874,0h0min40s,0.42,95.8
3423,0h0min52s,0.4,85.58
4261,0h1min9s,0.38,85.22
4949,0h1min24s,0.35,76.04
5619,0h1min38s,0.33,75.69
6540,0h1min56s,0.3,75.29
7448,0h2min15s,0.27,79.08
8184,0h2min30s,0.26,78.88
9090,0h2min47s,0.24,81.82
10176,0h3min9s,0.25,91.31
11134,0h3min28s,0.22,92.04
11830,0h3min43s,0.22,87.88
12866,0h4min6s,0.21,92.96
13622,0h4min22s,0.22,90.82
14231,0h4min37s,0.21,81.75
15018,0h4min54s,0.22,78.12
15957,0h5min15s,0.24,82.88
16775,0h5min31s,0.27,78.61
17679,0h5min50s,0.27,79.65
18555,0h6min8s,0.27,85.59
19382,0h6min27s,0.28,89.33
20439,0h6min49s,0.28,89.84
21382,0h7min9s,0.26,91.06
22056,0h7min24s,0.26,86.31
23014,0h7min44s,0.26,90.16
23843,0h8min0s,0.26,90.06
24833,0h8min22s,0.24,88.12
25782,0h8min42s,0.24,88.55
26824,0h9min2s,0.26,95.45
27559,0h9min18s,0.26,91.08
28205,0h9min31s,0.26,86.14
28996,0h9min48s,0.26,83.59
29967,0h10min9s,0.25,83.76
30878,0h10min32s,0.21,81.98
31898,0h10min56s,0.18,88.69
32357,0h11min5s,0.17,82.27
33176,0h11min23s,0.18,84.25
34024,0h11min42s,0.19,81.51
34757,0h11min58s,0.24,77.24
35782,0h12min21s,0.27,78.12
36740,0h12min39s,0.28,86.24
37709,0h12min59s,0.28,90.84
38416,0h13min15s,0.29,87.41
39083,0h13min31s,0.29,86.78
39704,0h13min45s,0.3,78.86
40727,0h14min4s,0.32,81.88
41525,0h14min23s,0.31,75.63
42280,0h14min38s,0.29,76.31
42892,0h14min52s,0.29,75.55
43550,0h15min7s,0.27,77.37
44403,0h15min24s,0.26,74.04
45202,0h15min42s,0.25,74.06
46031,0h16min1s,0.25,75.51
46814,0h16min17s,0.25,77.1
47602,0h16min36s,0.27,81.41
48576,0h16min55s,0.28,82.78
49317,0h17min10s,0.27,81.22
49910,0h17min24s,0.26,78.75
50743,0h17min44s,0.22,79.0
51523,0h18min3s,0.19,78.84
52447,0h18min23s,0.14,76.27
53341,0h18min45s,0.13,79.39
54116,0h19min3s,0.13,82.65
55039,0h19min23s,0.16,86.2
55900,0h19min42s,0.18,87.59
56923,0h20min5s,0.22,89.73
57631,0h20min21s,0.2,86.08
58611,0h20min41s,0.21,91.08
59549,0h21min3s,0.21,90.39
60382,0h21min22s,0.19,89.84
61230,0h21min41s,0.16,86.41
62028,0h22min0s,0.16,88.18
62838,0h22min17s,0.15,84.84
63928,0h22min42s,0.14,87.82
64563,0h22min56s,0.14,83.94
65440,0h23min15s,0.15,84.08
66419,0h23min38s,0.17,86.43
67396,0h24min1s,0.16,91.33
68240,0h24min19s,0.18,87.29
69520,0h24min50s,0.19,98.86
70520,0h25min18s,0.16,103.0
