n_steps,time,mean_reward
7,0h1min53s,0.14
11,0h4min9s,0.19
16,0h6min42s,0.16
20,0h9min15s,0.15
24,0h10min32s,0.17
62,0h11min44s,0.26
133,0h13min13s,0.3
184,0h15min12s,0.29
243,0h17min2s,0.29
311,0h18min6s,0.31
441,0h19min34s,0.34
465,0h20min37s,0.35
574,0h21min41s,0.36
604,0h23min46s,0.36
753,0h24min58s,0.37
1141,0h25min59s,0.43
1396,0h27min2s,0.45
1868,0h28min8s,0.48
2411,0h31min18s,0.51
3190,0h32min23s,0.54
