n_steps,time,mean_reward
251,0h1min1s,0.52
532,0h2min2s,0.58
1082,0h3min2s,0.74
1913,0h4min2s,0.9
2916,0h5min3s,0.91
4253,0h6min3s,0.96
6807,0h7min3s,0.97
12678,0h8min3s,0.99
30542,0h9min3s,0.99
64542,0h10min3s,1.0
100051,0h11min3s,1.0
122854,0h12min3s,1.0
137728,0h13min3s,1.0
