n_steps,time,mean_reward
3120,0h1min31s,0.33
6386,0h3min52s,0.29
9434,0h5min44s,0.28
12509,0h7min43s,0.28
15530,0h8min44s,0.28
21636,0h10min45s,0.26
25012,0h12min47s,0.26
28079,0h14min28s,0.26
31080,0h16min33s,0.26
34223,0h17min34s,0.27
40225,0h20min9s,0.27
46258,0h21min43s,0.27
49259,0h23min9s,0.27
52293,0h24min50s,0.27
