n_steps,time,mean_reward
3090,0h1min37s,0.31
6173,0h2min38s,0.21
9442,0h3min58s,0.22
12443,0h5min14s,0.23
16230,0h6min38s,0.24
20447,0h7min47s,0.27
23865,0h9min7s,0.26
27129,0h11min9s,0.27
33279,0h12min14s,0.28
36337,0h14min9s,0.28
39375,0h15min43s,0.28
42810,0h17min47s,0.28
46181,0h18min54s,0.29
49312,0h20min2s,0.29
52313,0h21min45s,0.29
58789,0h23min59s,0.29
60487,0h25min6s,0.3
