Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.34,0h0min0s,-519.7529907226562
2773.1548562049866,1000,0.4,0h46min13s,-199.5692443847656
4128.64284491539,1500,0.53,1h8min48s,60.513671875
4909.732897043228,2000,0.62,1h21min49s,240.58648681640625
6196.612706661224,2500,0.66,1h43min16s,320.6797790527344
6727.376486778259,3000,0.65,1h52min7s,300.7108154296875
7402.414778709412,3500,0.67,2h3min22s,340.6973876953125
7627.799015283585,4000,0.63,2h7min7s,260.6023864746094
8086.323710441589,4500,0.62,2h14min46s,240.7170562744141
8362.775391340256,5000,0.71,2h19min22s,420.7520446777344
8455.32806301117,5500,0.81,2h20min55s,620.79833984375
8554.48977470398,6000,0.93,2h22min34s,860.759033203125
8655.394738197327,6500,0.9,2h24min15s,800.6649780273438
8751.35529088974,7000,0.83,2h25min51s,660.7193603515625
9027.789346933365,7500,0.86,2h30min27s,720.7233276367188
9224.951969623566,8000,0.93,2h33min44s,860.7335815429688
9317.984637260435,8500,0.9,2h35min17s,800.7987060546875
9407.301240444183,9000,0.93,2h36min47s,860.9376220703125
9679.70210146904,9500,0.89,2h41min19s,780.9419555664062
9771.404771566393,10000,0.88,2h42min51s,760.97216796875
9861.100250720978,10500,0.89,2h44min21s,780.972412109375
9949.009447813034,11000,0.91,2h45min49s,821.0303344726562
10032.282751560211,11500,0.99,2h47min12s,981.1333618164062
10118.432212114334,12000,0.95,2h48min38s,901.0790405273438
10210.205914974213,12500,0.88,2h50min10s,760.9593505859375
10296.934427261353,13000,0.94,2h51min36s,881.0164794921875
10384.598727941511,13500,0.98,2h53min4s,961.0292358398438
10470.83500289917,14000,0.98,2h54min30s,961.0386962890624
10558.27730512619,14500,0.96,2h55min58s,921.0376586914062
10640.495950222015,15000,0.98,2h57min20s,961.0115356445312
